product,location,inventoried_quantity
DHYMAP500019,WH/Z,0
DHYMAP500020,WH/Z,6
DHYMAP500021,WH/Z,3
DHYMAP500022,WH/Z,2
DHYNBP500001,WH/Z,0
DHYNBP500002,WH/Z,0
DHYNBP500003,WH/Z,0
DHYNBP500004,WH/Z,0
DHYNBP500005,WH/Z,0
DHYNBP500006,WH/Z,0
DHYNBP500007,WH/Z,0
DHYNBP500008,WH/Z,0
DHYNBP500009,WH/Z,0
DHYNBP500010,WH/Z,0
DHYNBP500011,WH/Z,0
DHYNBP500012,WH/Z,0
DHYNBP500013,WH/Z,0
DHYNBP500014,WH/Z,0
DHYNBP500015,WH/Z,0
DHYNBP500016,WH/Z,0
DHYNBP500017,WH/Z,0
DHYNBP500018,WH/Z,0
DHYNBP500019,WH/Z,0
DHYNBP500020,WH/Z,0
DHYNBP500021,WH/Z,0
DHYNBP500022,WH/Z,0
DHYNBP500023,WH/Z,0
DHYRPP500001,WH/Z,0
DHYRPP500002,WH/Z,0
DHYRPP500003,WH/Z,0
DHYRPP500004,WH/Z,0
DHYRPP500005,WH/Z,0
DHYRPP500006,WH/Z,0
DHYRPP500007,WH/Z,0
DHYRPP500008,WH/Z,0
DHYRPP500009,WH/Z,0
DHYRPP500010,WH/Z,0
DHYRPP500011,WH/Z,0
DHYRPP500012,WH/Z,0
DHYRPP500013,WH/Z,0
DHYRPP500014,WH/Z,0
DHYRRP500001,WH/Z,0
DHYRRP500002,WH/Z,0
DHYRRP500003,WH/Z,0
DHYRRP500004,WH/Z,0
DHYRRP500005,WH/Z,0
DHYRRP500006,WH/Z,0
DHYRRP500007,WH/Z,0
DHYRRP500008,WH/Z,0
DHYRRP500009,WH/Z,0
DHYRRP500010,WH/Z,0
DHYRRP500011,WH/Z,0
DHYRRP500012,WH/Z,0
DHYRRP500013,WH/Z,0
DHYRRP500014,WH/Z,0
DHYRRP500015,WH/Z,0
DHYRRP500016,WH/Z,0
DHYRRP500017,WH/Z,0
DHYRRP500018,WH/Z,0
DHYRRP500019,WH/Z,0
DHYRRP500020,WH/Z,0
DHYRRP500021,WH/Z,0
DHYRRP500022,WH/Z,0
DHYRRP500023,WH/Z,0
DHYRRP500024,WH/Z,0
DIGNIS500201,WH/D/6/4,6
DIGNIS500202,WH/D/6/4,59
DIGNIS500203,WH/D/6/4,163
DIGNIS500204,WH/D/6/4,57
DIGNIS500205,WH/D/6/4,81
DIGNIS500206,WH/D/6/4,264
DIGNIS500207,WH/Z,0
DIGNIS500208,WH/D/6/4,309
DIGNIS500209,WH/D/6/4,237
DIGNIS500210,WH/D/6/4,205
DIGNVP500001,WH/Z,0
DIGNVP500002,WH/Z,0
DIGNVP500003,WH/Z,0
DIGNVP500004,WH/Z,0
DIGNVP500005,WH/Z,0
DIGNVP500006,WH/Z,0
DIGNVP500007,WH/Z,0
DIGNVP500008,WH/Z,0
DIJSDS504001,WH/G/2/1,186
DIJSDS504002,WH/G/2/1,47
DIJSDS504003,WH/G/2/1,45
DIJSDS504004,WH/G/2/1,47
DIJSDS504005,WH/G/1/1,156
DIJSDS504006,WH/G/1/1,0
DIJSDS504007,WH/G/1/1,0
DIJSDS504008,WH/G/1/1,83
DIJSDS504009,WH/G/1/1,56
DIJSDS504010,WH/G/1/1,0
DIJSDS504011,WH/G/1/1,149
DIJSDS504012,WH/G/1/1,0
DIJSDS504013,WH/G/1/1,10
DIJSDS504014,WH/G/1/1,99
DIJSDS504015,WH/G/2/1,0
DIJUMS504001,WH/Z,50
DIJUMS504002,WH/Z,50
DIJUMS504003,WH/Z,50
DIJUMS504004,WH/Z,50
DIJUMS504005,WH/Z,50
DIJUMS504006,WH/Z,50
DIJUMS504007,WH/Z,50
DIJUMS504008,WH/Z,50
DIJUMS504009,WH/Z,50
DIJUMS504010,WH/Z,50
DIJUMS504011,WH/Z,50
DIJUMS504012,WH/Z,50
DIJUMS504013,WH/Z,50
DIJUMS504014,WH/Z,50
DIJURS500201,WH/B/6/1,52
DIJURS500202,WH/B/6/1,51
DIJURS500203,WH/B/5/1,75
DIJURS500204,WH/B/5/1,91
DIJURS500205,WH/B/6/1,60
DIJURS500206,WH/B/5/1,0
DIJURS500207,WH/B/5/1,104
DIJURS500208,WH/B/5/1,59
DIJURS500209,WH/B/5/1,86
DIJURS500210,WH/B/5/1,81
DIJURS500211,WH/B/5/1,0
DIJURS500212,WH/B/5/1,0
DIJURS500213,WH/B/5/1,55
DIJURS500214,WH/B/5/1,38
DIJURS500215,WH/B/5/1,124
DJNRMS504001,WH/F/3/1,52
DJNRMS504002,WH/F/3/1,47
DJNRMS504003,WH/F/3/1,55
DJNRMS504004,WH/F/3/1,37
DJNRMS504005,WH/F/3/1,12
DJNRMS504006,WH/F/3/1,59
DJNRMS504007,WH/F/2/1,75
DJNRMS504008,WH/F/2/1,19
DJNRMS504009,WH/F/2/1,0
DJNRMS504010,WH/F/2/1,75
DJUGBS500401,WH/Z,0
DJUGBS500402,WH/Z,0
DJUGBS500403,WH/Z,0
DJUGBS500404,WH/Z,0
DJUGBS500405,WH/Z,0
DJUGBS500406,WH/Z,0
DJUGBS500407,WH/Z,0
DJUGBS500408,WH/Z,0
DJUHES503001,WH/G/5/2,124
DJUHES503002,WH/G/5/2,91
DJUHES503003,WH/G/5/2,83
DJUHES503004,WH/G/5/2,264
DJUHES503005,WH/G/5/2,122
DJUHES503006,WH/G/5/2,121
DJUHES503007,WH/G/5/2,127
DJUHES503008,WH/G/5/2,102
DJUPOP500501,WH/Z,0
DJUPOP500502,WH/D/3/3,608
DJUPOP500503,WH/D/2/3,297
DJUPOP500504,WH/D/2/3,0
DJUPOP500504,WH/Z,16
DJUPOP500505,WH/D/2/3,31
DJUPOP500506,WH/D/2/3,214
DJUPOP500506,WH/Z,17
DJUPOP500507,WH/D/2/3,32
DJUPOP500508,WH/D/2/3,59
DJUPOP500509,WH/D/2/3,243
DJUPOP500509,WH/Z,15
DJUPOP500510,WH/Z,17
DJUPOP500511,WH/D/2/3,29
DJUPOP500512,WH/D/2/3,102
DJUPOP500512,WH/Z,17
DJUPOP500513,WH/D/2/3,208
DJUPOP500513,WH/Z,13
DJUPOP500514,WH/D/2/3,44
DJUPOP500515,WH/D/2/3,84
DJUPOP500515,WH/Z,13
DJUPOP501201,WH/Z,0
DJUPOP501202,WH/Z,0
DJUPOP501203,WH/Z,0
DJUPOP501204,WH/Z,0
DJUPOP501205,WH/Z,0
DJUPOP501206,WH/Z,0
DJUPOP501207,WH/Z,0
DJUPOP501208,WH/E/5/3,0
DJUPOP501209,WH/Z,0
DJUPOP501210,WH/Z,0
DKROSP500501,WH/Z,0
DKROSP500502,WH/Z,6
DKROSP500503,WH/Z,0
DKURAP500601,WH/E/5/4,6
DKURAP500602,WH/E/5/4,15
DKURAP500603,WH/E/5/4,1
DKURAP500604,WH/Z,0
DKURAP500605,WH/E/5/4,4
DKURAP500606,WH/Z,0
DKURAP500607,WH/E/5/4,5
DKURAP500608,WH/E/5/4,5
DKURAP500609,WH/E/5/4,1
DKURAP500610,WH/Z,0
DKURAP50S601,WH/E/5/4,0
DKURAP50S602,WH/E/5/4,4
DKURAP50S603,WH/E/5/4,5
DKURAP50S604,WH/Z,0
DKURAP50S605,WH/E/5/4,0
DKURAP50S606,WH/Z,0
DKURAP50S607,WH/Z,0
DKURAP50S608,WH/Z,0
DKURAP50S609,WH/Z,0
DKURAP50S610,WH/Z,0
DKVHVS504001,WH/F/5/1,162
DKVHVS504002,WH/F/5/1,104
DKVHVS504003,WH/F/5/1,105
DKVHVS504004,WH/F/5/1,179
DKVHVS504005,WH/F/5/1,71
DKVHVS504006,WH/F/5/1,113
DKVHVS504007,WH/F/5/1,183
DKVHVS504008,WH/F/5/1,123
DKVHVS504009,WH/F/5/1,168
DKVHVS504010,WH/F/4/1,119
DKVHVS504011,WH/F/4/1,0
DKVHVS504012,WH/F/4/1,169
DKVHVS504013,WH/F/4/1,105
DKVHVS504014,WH/F/4/1,141
DKVHVS504015,WH/F/4/1,149
DKVHVS504016,WH/F/4/1,120
DKVHVS504017,WH/F/4/1,84
DKVHVS504018,WH/F/4/1,157
DKVOSP000001,WH/Z,0
DKVOSP000002,WH/F/2/1,110
DKVOSP000003,WH/Z,0
DKVOSP000004,WH/F/2/1,0
DKVOSP000005,WH/F/2/1,0
DKVOSP000006,WH/F/2/1,34
DKVOSP000007,WH/Z,0
DKVOSP000008,WH/Z,0
DKVOSP000009,WH/Z,0
DKVOSP000010,WH/Z,0
DKVOSP000011,WH/Z,0
DKVOSP000012,WH/Z,0
DKVOSP000013,WH/Z,0
DKVOSP000014,WH/Z,0
DKVOSP000015,WH/F/2/1,1
DKVOSP000016,WH/F/2/1,0
DKVOSP500301,WH/Z,0
DKVOSP500302,WH/Z,0
DKVOSP500303,WH/Z,0
DKVOSP500304,WH/Z,0
DKVOSP500305,WH/Z,0
DKVOSP500306,WH/Z,0
DKVOSP500307,WH/Z,0
DKVOSP500308,WH/Z,0
DKVOSP500309,WH/Z,0
DKVOSP500310,WH/Z,0
DKVOSP500311,WH/Z,0
DKVOSP500312,WH/Z,0
DKVOSP500313,WH/Z,0
DKVOSP500314,WH/Z,0
DKVOSP500315,WH/Z,0
DKVOSP500316,WH/Z,0
DKVOSP500317,WH/Z,0
DKVOSP500318,WH/Z,0
DKVOSP500319,WH/Z,0
DKVOSP500320,WH/Z,0
DKVOSP500321,WH/Z,0
DKVOSP500322,WH/Z,0
DKVOSP500501,WH/Z,0
DKVOSP500502,WH/Z,0
DKVOSP500503,WH/Z,0
DKVOSP500504,WH/Z,0
DKVOSP500505,WH/Z,0
DKVOSP500506,WH/Z,0
DKVOSP500507,WH/Z,0
DKVOSP500508,WH/Z,0
DKVOSP500509,WH/Z,0
DKVOSP500551,WH/Z,0
DKVOSP500552,WH/Z,0
DKVOSP500553,WH/Z,0
DKVOSP500554,WH/Z,0
DKVOSP500555,WH/Z,0
DKVOSP500556,WH/Z,0
DKVSDD500201,WH/Z,0
DKVSDD500202,WH/Z,0
DKVSDD500203,WH/Z,0
DKVSDD500204,WH/E/8/1,42
DKVSDD500205,WH/E/8/1,4
DKVSDD500206,WH/E/8/1,25
DKVSDD500207,WH/Z,0
DKVSDD500208,WH/E/8/1,1
DKVSDD500209,WH/Z,0
DKVSDD500210,WH/E/8/1,3
DKVSDD500211,WH/Z,0
DKVSDD500212,WH/Z,7
DKVSDD500213,WH/Z,0
DKVSDD500214,WH/Z,0
DKVSDD500215,WH/E/8/1,10
DKVSDD500216,WH/Z,0
DKVSDD500217,WH/Z,6
DKVTUS502501,WH/A/6/3,58
DKVTUS502502,WH/A/6/3,0
DKVTUS502503,WH/A/6/3,0
DKVTUS502504,WH/A/6/3,53
DKVTUS502505,WH/A/6/3,0
DKVTUS502506,WH/A/6/3,0
DKVTUS502507,WH/A/7/3,31
DKVTUS502508,WH/A/7/3,30
DKVTUS502509,WH/A/7/3,0
DKVTUS502510,WH/A/7/3,50
DKVTUS502511,WH/A/7/3,0
DKVTUS502512,WH/A/7/3,0
DKVTUS502513,WH/A/8/3,0
DKVTUS502514,WH/A/7/3,46
DKVTUS502515,WH/A/7/3,57
DKVTUS502516,WH/A/8/3,56
DKVTUS502517,WH/A/8/3,57
DKVTUS502518,WH/A/8/3,82
DKVTUS502519,WH/A/8/3,68
DLASWS504001,WH/D/10/2,62
DLASWS504001,WH/Z,46
DLASWS504002,WH/D/10/2,87
DLASWS504002,WH/Z,57
DLASWS504003,WH/D/10/2,91
DLASWS504003,WH/Z,56
DLASWS504004,WH/D/10/2,93
DLASWS504004,WH/Z,60
DLASWS504005,WH/D/10/2,82
DLASWS504005,WH/Z,60
DLASWS504006,WH/D/10/2,85
DLASWS504006,WH/Z,59
DLASWS504007,WH/D/10/2,89
DLASWS504007,WH/Z,58
DLASWS504008,WH/D/10/2,91
DLASWS504008,WH/Z,58
DLASWS504009,WH/D/10/2,89
DLASWS504009,WH/Z,57
DLASWS504010,WH/D/10/2,83
DLASWS504010,WH/Z,59
DLASWS504011,WH/D/10/2,89
DLASWS504011,WH/Z,57
DLASWS504012,WH/D/10/2,91
DLASWS504012,WH/Z,58
DLDUAP500001,WH/Z,0
DLDUAP500003,WH/Z,0
DLDUAP500004,WH/Z,0
DLDUAP500005,WH/Z,0
DLDUAP500006,WH/Z,0
DLDUAP500007,WH/Z,0
DLDUAP500008,WH/Z,0
DLDUAP500009,WH/Z,0
DLDUAP500010,WH/Z,0
DLFJEP500601,WH/Z,0
DLFJEP500602,WH/Z,0
DLFJEP500603,WH/Z,0
DLFJEP500604,WH/Z,0
DLFJEP500605,WH/Z,0
DLFJEP500606,WH/Z,0
DLFJEP500607,WH/Z,0
DLFJEP500608,WH/Z,0
DLFJEP500609,WH/Z,0
DLFJEP500610,WH/Z,0
DLFJEP500611,WH/Z,0
DLFJEP500612,WH/Z,0
DLFJEP500613,WH/Z,0
DLFJEP500614,WH/Z,0
DLFJEP500615,WH/Z,0
DLFJES500601,WH/E/7/2,33
DLFJES500602,WH/E/7/2,0
DLFJES500603,WH/E/7/2,131
DLFJES500604,WH/E/7/2,0
DLFJES500605,WH/E/7/2,0
DLFJES500606,WH/E/7/2,0
DLFJES500607,WH/E/7/2,0
DLFJES500608,WH/E/7/2,0
DLFJES500609,WH/E/7/2,53
DLFJES500610,WH/E/7/2,0
DLFJES500611,WH/E/7/2,0
DLFJES500801,WH/D/6/3,0
DLFJES500802,WH/D/6/3,134
DLFJES500803,WH/D/6/3,124
DLFJES500804,WH/D/6/3,47
DLFJES500805,WH/D/5/3,109
DLFJES500806,WH/D/5/3,5
DLFJES500807,WH/D/5/3,95
DLFJES500808,WH/D/5/3,0
DLFJES500809,WH/D/5/3,0
DLFJES500810,WH/D/5/3,115
DLFJES500811,WH/Z,0
DLFJES500812,WH/D/5/3,1
DLFLOP500001,WH/Z,0
DLFLOP500002,WH/Z,0
DLFLOP500003,WH/Z,0
DLFLOP500004,WH/Z,0
DLFLOP500005,WH/Z,0
DLFLOP500006,WH/Z,0
DLFLOP500007,WH/Z,0
DLFLOP500008,WH/Z,0
DLFLOP500009,WH/Z,0
DLFLOP500010,WH/Z,0
DLFLOP500011,WH/Z,0
DLFLOP500012,WH/Z,0
DLFLOP500013,WH/Z,0
DLFLOP500014,WH/Z,0
DLFLOP500015,WH/Z,8
DLIRIS500101,WH/D/5/2,0
DLIRIS500101,WH/Z,116
DLIRIS500102,WH/D/5/2,0
DLIRIS500102,WH/Z,168
DLIRIS500103,WH/D/5/1,65
DLIRIS500103,WH/Z,200
DLIRIS500104,WH/D/5/1,1
DLIRIS500105,WH/D/5/1,80
DLIRIS500105,WH/Z,200
DLIRIS500106,WH/D/5/1,169
DLIRIS500107,WH/D/5/1,0
DLIRIS500107,WH/Z,167
DLIRIS500108,WH/D/5/1,62
DLIRIS500108,WH/Z,200
DLIRIS500109,WH/D/5/2,0
DLIRIS500109,WH/Z,182
DLIRIS500110,WH/D/5/1,0
DLIRIS500110,WH/Z,195
DLIRIS500111,WH/D/5/1,0
DLIRIS500111,WH/Z,183
DLIRIS500112,WH/Z,0
DLIRIS500113,WH/D/5/2,3
DLIRIS500113,WH/Z,180
DLIRIS500114,WH/D/5/1,129
DLIRIS500115,WH/D/5/2,182
DLMBMP500301,WH/Z,0
DLMBMP500302,WH/Z,0
DLMBMP500303,WH/Z,0
DLMBMP500304,WH/Z,0
DLMBMP500305,WH/Z,0
DLMBMP500306,WH/Z,0
DLMBMP500307,WH/Z,0
DLMBMP500308,WH/Z,0
DLMBMP500309,WH/Z,0
DLMBMP500310,WH/Z,0
DLMBMP500311,WH/Z,0
DLMBMP500312,WH/Z,0
DLMBMP500313,WH/Z,0
DLMBMP500314,WH/Z,0
DLMBMP500315,WH/Z,0
DLMMO500201,WH/A/6/2,76
DLMMO500201,WH/Z,400
DLMMO500202,WH/A/8/2,9
DLMMO500202,WH/Z,300
DLMMO500203,WH/A/7/1,40
DLMMO500203,WH/Z,400
DLMMO500204,WH/A/7/2,1
DLMMO500204,WH/Z,391
DLMMO500205,WH/A/6/2,0
DLMMO500205,WH/Z,177
DLMMO500206,WH/A/7/2,31
DLMMO500206,WH/Z,200
DLMMO500207,WH/A/6/2,135
DLMMO500207,WH/Z,400
DLMMO500208,WH/A/7/2,72
DLMMO500208,WH/Z,0
DLMMO500209,WH/A/7/2,74
DLMMO500209,WH/Z,0
DLMMO500210,WH/A/8/2,111
DLMMO500210,WH/Z,85
DLMMO500211,WH/A/6/2,40
DLMMO500211,WH/Z,200
DLMMO500212,WH/A/7/2,63
DLMMO500212,WH/Z,600
DLMMO500213,WH/A/8/1,0
DLMMO500213,WH/Z,358
DLMMO500214,WH/A/8/1,0
DLMMO500214,WH/Z,0
DLMMO500215,WH/A/8/1,22
DLMMO500215,WH/Z,100
DLMMO500216,WH/A/7/1,23
DLMMO500216,WH/Z,200
DLMMO500217,WH/A/7/1,168
DLMMO500217,WH/Z,200
DLMMO500218,WH/A/7/1,90
DLMMO500218,WH/Z,200
DLMMO500219,WH/A/7/1,177
DLMMO500219,WH/Z,0
DLMMO500220,WH/A/8/2,6
DLMMO500220,WH/Z,600
DLMMO500221,WH/A/7/2,0
DLMMO500222,WH/A/6/2,0
DLMMO500223,WH/A/7/1,279
DLMMO500224,WH/A/8/1,70
DLMMO500224,WH/Z,0
DLMMO500225,WH/A/8/1,76
DLMMOP300501,WH/Z,0
DLMMOP300502,WH/Z,0
DLMMOP300503,WH/Z,0
DLMMOP300504,WH/Z,0
DLMMOP300505,WH/Z,0
DLMMOP300506,WH/Z,1
DLMMOP300507,WH/Z,0
DLMMOP300508,WH/Z,0
DLMMOP300509,WH/Z,0
DLMMOP400501,WH/Z,0
DLMMOP400502,WH/Z,0
DLMMOP400503,WH/Z,0
DLMMOP400504,WH/Z,0
DLMMOP400505,WH/Z,0
DLMMOP400506,WH/Z,0
DLMMOP400507,WH/Z,0
DLMMOP400508,WH/Z,0
DLMMOP400509,WH/Z,0
DLMMOP400510,WH/Z,0
DLMMOP400511,WH/Z,0
DLMMOP400512,WH/Z,0
DLMMOP400513,WH/Z,0
DLMMOP400514,WH/Z,0
DLMMOP400515,WH/Z,0
DLMMOP400516,WH/D/6/3,17
DLMMOP400518,WH/Z,0
DLMMOP400519,WH/Z,0
DLMMOP400520,WH/Z,0
DLMMOP400521,WH/Z,0
DLMMOP400522,WH/Z,0
DLMMOP400523,WH/Z,0
DLMMOP400524,WH/Z,0
DLMMOP400525,WH/Z,0
DLMMOP400526,WH/Z,0
DLMMOP400527,WH/Z,0
DLMMOP500501,WH/Z,0
DLMMOP500502,WH/F/3/2,5
DLMMOP500503,WH/F/3/2,6
DLMMOP500504,WH/D/5/4,61
DLMMOP500505,WH/Z,0
DLMMOP500506,WH/Z,0
DLMMOP500507,WH/Z,0
DLMMOP500508,WH/Z,0
DLMMOP500509,WH/Z,0
DLMMOP500510,WH/F/3/1,0
DLMMOP500511,WH/Z,10
DLMMOP500512,WH/Z,0
DLMMOP500513,WH/F/3/1,0
DLMMOP500514,WH/Z,0
DLMMOP500515,WH/Z,0
DLMMOP500516,WH/Z,0
DLMMOP500517,WH/Z,0
DLMMOP500518,WH/Z,0
DLMMOP500519,WH/D/5/4,32
DLMMOP500520,WH/Z,0
DLMMOP500521,WH/F/3/1,2
DLMMOP500522,WH/Z,0
DLMMOP500523,WH/Z,0
DLMMOP500524,WH/Z,0
DLMMOP500525,WH/F/3/2,0
DLMMOP500526,WH/Z,0
DLMMOP500527,WH/Z,0
DLMMOP500528,WH/F/3/1,18
DLMMOP500528,WH/Z,40
DLMMOP500529,WH/D/5/4,104
DLMMOP500530,WH/D/5/4,90
DLMMOP500530,WH/F/3/2,0
DLMMOP500531,WH/D/5/4,106
DLMMOP500531,WH/F/3/1,1
DLMMOP500532,WH/5056716404408,117
DLMMOP500532,WH/F/3/1,0
DLMMOP500533,WH/Z,0
DLMMOP500534,WH/D/5/4,72
DLMMOP500535,WH/Z,0
DLMMOP500536,WH/D/5/4,28
DLMMOP500537,WH/F/3/2,0
DLMMOP500537,WH/Z,39
DLMMOP500538,WH/F/3/1,0
DLMMOP500538,WH/Z,33
DLMMOP500539,WH/Z,0
DLMMOP500540,WH/D/5/4,66
DLMMOP500541,WH/Z,0
DLMMOP500542,WH/Z,0
DLMMOP500543,WH/F/3/1,0
DLMMOP500543,WH/Z,24
DLMMOP500544,WH/Z,0
DLMMOP500546,WH/Z,0
DLMMTS001501,WH/A/1/4,0
DLMMTS001502,WH/A/2/2,99
DLMMTS001503,WH/A/2/3,0
DLMMTS001503,WH/Z,0
DLMMTS001504,WH/D/4/2,0
DLMMTS001504,WH/Z,121
DLMMTS001505,WH/A/2/2,0
DLMMTS001505,WH/Z,174
DLMMTS201501,WH/D/4/2,474
DLMMTS201502,WH/D/4/2,280
DLMMTS201503,WH/D/4/2,576
DLMMTS201504,WH/D/4/2,829
DLMMTS201505,WH/D/4/2,217
DLMMTS500101,WH/A/1/4,277
DLMMTS500101,WH/Z,400
DLMMTS500102,WH/A/2/4,264
DLMMTS500103,WH/A/2/4,64
DLMMTS500103,WH/Z,200
DLMMTS500104,WH/A/2/2,7
DLMMTS500104,WH/Z,500
DLMMTS500105,WH/A/2/3,1
DLMMTS500105,WH/Z,205
DLMMTS500106,WH/A/2/2,0
DLMMTS500106,WH/Z,507
DLMMTS500107,WH/A/1/4,252
DLMMTS500108,WH/A/1/4,50
DLMMTS500108,WH/Z,700
DLMMTS500109,WH/A/2/3,37
DLMMTS500109,WH/Z,350
DLMMTS500110,WH/A/2/3,9
DLMMTS500110,WH/Z,980
DLMMTS500111,WH/A/2/3,52
DLMMTS500111,WH/Z,400
DLMMTS500112,WH/A/2/3,474
DLMMTS500112,WH/A/2/4,64
DLMMTS500113,WH/A/2/4,110
DLMMTS500113,WH/Z,0
DLMMTS500114,WH/A/2/4,105
DLMMTS500114,WH/Z,400
DLMMTS500115,WH/A/2/3,90
DLMMTS500115,WH/Z,400
DLMMTS500116,WH/A/1/4,134
DLMMTS500116,WH/Z,400
DLMMTS500117,WH/A/2/4,21
DLMMTS500117,WH/Z,400
DLMMTS500118,WH/A/2/4,35
DLMMTS500118,WH/Z,400
DLMMTS500119,WH/A/2/2,0
DLMMTS500119,WH/Z,442
DLMMTS500120,WH/A/2/2,72
DLMMTS500120,WH/Z,0
DLMMTS500121,WH/A/2/4,84
DLMMTS500121,WH/Z,800
DLMMTS500122,WH/A/2/4,19
DLMMTS500122,WH/Z,1000
DLMMTS500123,WH/A/1/3,107
DLMMTS500123,WH/Z,400
DLMMTS500124,WH/A/1/3,105
DLMMTS500124,WH/Z,400
DLMMTS500125,WH/A/2/3,23
DLMMTS500125,WH/Z,200
DLMMTS500126,WH/A/1/3,252
DLMMTS500126,WH/Z,200
DLMMTS500127,WH/A/1/3,118
DLMMTS500127,WH/Z,400
DLMMTS500128,WH/A/1/3,24
DLMMTS500128,WH/Z,200
DLMMTS500129,WH/A/1/3,98
DLMMTS500129,WH/Z,400
DLMMTS500130,WH/A/2/3,99
DLMMTS500130,WH/Z,200
DLMMTS500131,WH/A/2/3,121
DLMMTS500131,WH/Z,0
DLMMTS500132,WH/A/1/4,554
DLMMTS500133,WH/A/1/4,318
DLMMTS500134,WH/A/1/4,537
DLMMTS500135,WH/A/1/4,628
DLMMTS500136,WH/A/2/2,449
DLMUTS602601,WH/C/1/4,53
DLMUTS602602,WH/C/1/4,28
DLMUTS602603,WH/C/1/4,21
DLMUTS602604,WH/C/1/4,74
DLMUTS602605,WH/C/1/4,71
DLMUTS602606,WH/C/1/4,49
DLMUTS602607,WH/C/1/4,42
DLMUTS602608,WH/C/1/4,14
DLMUTS602609,WH/C/1/4,68
DLMUTS602610,WH/C/1/4,31
DLMUTS602611,WH/C/1/4,30
DLOANS502001,WH/E/7/4,0
DLOANS502002,WH/E/7/4,0
DLOANS502003,WH/E/7/4,20
DLOANS502003,WH/Z,160
DLOANS502004,WH/E/7/4,89
DLOANS502004,WH/Z,1115
DLOANS502005,WH/E/7/4,29
DLOANS502005,WH/Z,605
DLOANS502006,WH/E/7/4,0
DLOANS502006,WH/Z,0
DLOANS502007,WH/E/7/4,73
DLOANS502007,WH/Z,470
DLOANS502008,WH/E/7/4,0
DLOANS502008,WH/Z,723
DLOANS502009,WH/E/6/4,58
DLOANS502009,WH/Z,690
DLOANS502010,WH/E/7/4,48
DLOANS502010,WH/Z,610
DLOANS502011,WH/E/7/4,0
DLOANS502011,WH/Z,0
DLOANS502012,WH/E/6/4,14
DLOANS502013,WH/E/7/4,200
DLOANS502013,WH/Z,900
DLOANS502014,WH/E/6/4,0
DLOANS502015,WH/E/6/4,26
DLOANS503501,WH/F/7/1,0
DLOANS503501,WH/Z,226
DLOANS503502,WH/F/7/1,0
DLOANS503502,WH/Z,316
DLOANS503503,WH/F/7/1,0
DLOANS503503,WH/Z,319
DLOANS503504,WH/F/7/1,0
DLOANS503504,WH/Z,203
DLOANS503505,WH/F/7/1,0
DLOANS503505,WH/Z,0
DLOANS503506,WH/F/7/1,0
DLOANS503506,WH/Z,319
DLOANS503507,WH/F/7/1,0
DLOANS503507,WH/Z,282
DLOANS503508,WH/F/7/1,0
DLOANS503508,WH/Z,211
DLOANS503509,WH/F/8/1,65
DLOANS503509,WH/Z,330
DLOANS503510,WH/F/7/1,0
DLOANS503510,WH/Z,335
DLOANS503511,WH/E/7/3,0
DLOANS503512,WH/F/7/1,0
DLOANS503512,WH/Z,142
DLOANS503513,WH/F/8/1,289
DLOANS503514,WH/F/7/1,291
DLOANS503515,WH/F/7/1,290
DLOANS503516,WH/Stock,0
DLOANS503517,WH/Stock,0
DLOANS503518,WH/Stock,0
DLOMCS500201,WH/A/4/4,99
DLOMCS500202,WH/A/4/4,76
DLOMCS500203,WH/A/4/4,77
DLOMCS500204,WH/A/4/4,41
DLOMCS500205,WH/A/4/4,166
DLOMCS500206,WH/A/4/3,69
DLOMCS500207,WH/A/4/3,38
DLOMCS500208,WH/A/4/3,98
DLOMCS500209,WH/A/4/3,83
DLOMCS500210,WH/A/4/4,73
DLOMCS500211,WH/A/4/3,125
DLOMCS500212,WH/A/4/3,116
DLOMCS500213,WH/A/4/4,122
DLOMCS500214,WH/A/4/3,82
DLOMCS500215,WH/A/4/4,55
DLOMYP400501,WH/Z,0
DLOMYP400502,WH/Z,0
DLOMYP400503,WH/E/5/1,5
DLOMYP400504,WH/Z,0
DLOMYP400505,WH/Z,0
DLOMYP400506,WH/Z,0
DLOMYP400507,WH/Z,0
DLOMYP400508,WH/Z,0
DLOMYP400509,WH/Z,0
DLOMYP400510,WH/Z,0
DLOMYP400511,WH/Z,0
DLOMYP400512,WH/Z,0
DLOMYP400513,WH/Z,0
DLOMYP400514,WH/Z,0
DLOMYP400515,WH/E/5/1,5
DLOMYP400516,WH/Z,0
DLOMYP400517,WH/Z,0
DLOMYP400518,WH/Z,0
DLOMYP400519,WH/K/1/5,15
DLOMYP500501,WH/E/6/2,0
DLOMYP500502,WH/Z,0
DLOMYP500503,WH/Z,0
DLOMYP500504,WH/Z,0
DLOMYP500505,WH/Z,0
DLOMYP500506,WH/Z,0
DLOMYP500507,WH/E/6/2,1
DLOMYP500508,WH/E/6/2,1
DLOMYP500509,WH/E/6/2,2
DLOMYP500510,WH/Z,0
DLOMYP500511,WH/Z,0
DLOMYP500512,WH/Z,0
DLOMYP500513,WH/Z,0
DLOMYP500514,WH/Z,0
DLOMYP500515,WH/Z,0
DLOMYP500516,WH/Z,0
DLOMYP500517,WH/Z,0
DLOMYP500518,WH/Z,0
DLOMYP500519,WH/E/6/2,11
DLOMYP500520,WH/Z,0
DLOMYP500521,WH/Z,0
DLOMYP500522,WH/Z,14
DLOMYP500523,WH/E/6/2,0
