attribute_set_code,sku,name,unit_per_pack,product_type,weight,visibility,price,created_at,qty,parent_sku,brand,color,flavor,manufacturer,nicotine_level,puff_counts,volume
Disposables,"Lost Mary OS5000 Rechargeable Disposable 10-Pack","Lost Mary OS5000 Rechargeable Disposable by Elf Bar 10 Pack","Pack of 10",configurable,0.900000,"Catalog, Search",,"7/8/22, 8:07 AM",0.0000,,"Lost Mary",,,"Elf Bar",50mg,,
Disposables,"Lost Mary OS5000 Rechargeable Disposable 10-Pack","Lost Mary OS5000 Rechargeable Disposable by Elf Bar 10 Pack","Pack of 10",configurable,0.900000,"Catalog, Search",,"7/8/22, 8:07 AM",0.0000,,"Lost Mary",,,"Elf Bar",50mg,,
Disposables,"Lost Mary OS5000 Rechargeable Disposable 10-Pack","Lost Mary OS5000 Rechargeable Disposable by Elf Bar 10 Pack","Pack of 10",configurable,0.900000,"Catalog, Search",,"7/8/22, 8:07 AM",0.0000,,"Lost Mary",,,"Elf Bar",50mg,,
Disposables,DLOMYP500501,"Lost Mary OS5000 Rechargeable Disposable by Elf Bar 10-Pack-Blue Razz Ice",,simple,1.000000,"Not Visible Individually",99.950000,"7/8/22, 8:13 AM",0.0000,"Lost Mary OS5000 Rechargeable Disposable 10-Pack","Lost Mary",,"Blue Razz Ice","Lost Mary",,,
Disposables,DLOMYP500501,"Lost Mary OS5000 Rechargeable Disposable by Elf Bar 10-Pack-Blue Razz Ice",,simple,1.000000,"Not Visible Individually",99.950000,"7/8/22, 8:13 AM",0.0000,"Lost Mary OS5000 Rechargeable Disposable 10-Pack","Lost Mary",,"Blue Razz Ice","Lost Mary",,,
Disposables,DLOMYP500501,"Lost Mary OS5000 Rechargeable Disposable by Elf Bar 10-Pack-Blue Razz Ice",,simple,1.000000,"Not Visible Individually",99.950000,"7/8/22, 8:13 AM",0.0000,"Lost Mary OS5000 Rechargeable Disposable 10-Pack","Lost Mary",,"Blue Razz Ice","Lost Mary",,,
Disposables,DLOMYP500502,"Lost Mary OS5000 Rechargeable Disposable by Elf Bar 10-Pack-Blueberry Ice",,simple,1.000000,"Not Visible Individually",99.950000,"7/8/22, 8:13 AM",0.0000,"Lost Mary OS5000 Rechargeable Disposable 10-Pack","Lost Mary",,"Blueberry Ice","Lost Mary",,,
Disposables,DLOMYP500502,"Lost Mary OS5000 Rechargeable Disposable by Elf Bar 10-Pack-Blueberry Ice",,simple,1.000000,"Not Visible Individually",99.950000,"7/8/22, 8:13 AM",0.0000,"Lost Mary OS5000 Rechargeable Disposable 10-Pack","Lost Mary",,"Blueberry Ice","Lost Mary",,,
Disposables,DLOMYP500502,"Lost Mary OS5000 Rechargeable Disposable by Elf Bar 10-Pack-Blueberry Ice",,simple,1.000000,"Not Visible Individually",99.950000,"7/8/22, 8:13 AM",0.0000,"Lost Mary OS5000 Rechargeable Disposable 10-Pack","Lost Mary",,"Blueberry Ice","Lost Mary",,,
Disposables,DLOMYP500503,"Lost Mary OS5000 Rechargeable Disposable by Elf Bar 10-Pack-Cranberry Soda",,simple,1.000000,"Not Visible Individually",99.950000,"7/8/22, 8:13 AM",0.0000,"Lost Mary OS5000 Rechargeable Disposable 10-Pack","Lost Mary",,"Cranberry Soda","Lost Mary",,,
Disposables,DLOMYP500503,"Lost Mary OS5000 Rechargeable Disposable by Elf Bar 10-Pack-Cranberry Soda",,simple,1.000000,"Not Visible Individually",99.950000,"7/8/22, 8:13 AM",0.0000,"Lost Mary OS5000 Rechargeable Disposable 10-Pack","Lost Mary",,"Cranberry Soda","Lost Mary",,,
Disposables,DLOMYP500503,"Lost Mary OS5000 Rechargeable Disposable by Elf Bar 10-Pack-Cranberry Soda",,simple,1.000000,"Not Visible Individually",99.950000,"7/8/22, 8:13 AM",0.0000,"Lost Mary OS5000 Rechargeable Disposable 10-Pack","Lost Mary",,"Cranberry Soda","Lost Mary",,,
Disposables,DLOMYP500504,"Lost Mary OS5000 Rechargeable Disposable by Elf Bar 10-Pack-Juicy Peach",,simple,1.000000,"Not Visible Individually",99.950000,"7/8/22, 8:13 AM",0.0000,"Lost Mary OS5000 Rechargeable Disposable 10-Pack","Lost Mary",,"Juicy Peach","Lost Mary",,,
Disposables,DLOMYP500504,"Lost Mary OS5000 Rechargeable Disposable by Elf Bar 10-Pack-Juicy Peach",,simple,1.000000,"Not Visible Individually",99.950000,"7/8/22, 8:13 AM",0.0000,"Lost Mary OS5000 Rechargeable Disposable 10-Pack","Lost Mary",,"Juicy Peach","Lost Mary",,,
Disposables,DLOMYP500504,"Lost Mary OS5000 Rechargeable Disposable by Elf Bar 10-Pack-Juicy Peach",,simple,1.000000,"Not Visible Individually",99.950000,"7/8/22, 8:13 AM",0.0000,"Lost Mary OS5000 Rechargeable Disposable 10-Pack","Lost Mary",,"Juicy Peach","Lost Mary",,,
Disposables,DLOMYP500505,"Lost Mary OS5000 Rechargeable Disposable by Elf Bar 10-Pack-Kiwi Passionfruit Guava",,simple,1.000000,"Not Visible Individually",99.950000,"7/8/22, 8:13 AM",0.0000,"Lost Mary OS5000 Rechargeable Disposable 10-Pack","Lost Mary",,"Kiwi Passionfruit Guava","Lost Mary",,,0.5mL
Disposables,DLOMYP500505,"Lost Mary OS5000 Rechargeable Disposable by Elf Bar 10-Pack-Kiwi Passionfruit Guava",,simple,1.000000,"Not Visible Individually",99.950000,"7/8/22, 8:13 AM",0.0000,"Lost Mary OS5000 Rechargeable Disposable 10-Pack","Lost Mary",,"Kiwi Passionfruit Guava","Lost Mary",,,0.5mL
Disposables,DLOMYP500505,"Lost Mary OS5000 Rechargeable Disposable by Elf Bar 10-Pack-Kiwi Passionfruit Guava",,simple,1.000000,"Not Visible Individually",99.950000,"7/8/22, 8:13 AM",0.0000,"Lost Mary OS5000 Rechargeable Disposable 10-Pack","Lost Mary",,"Kiwi Passionfruit Guava","Lost Mary",,,0.5mL
Disposables,DLOMYP500506,"Lost Mary OS5000 Rechargeable Disposable by Elf Bar 10-Pack-Pineapple Mango",,simple,1.000000,"Not Visible Individually",99.950000,"7/8/22, 8:13 AM",0.0000,"Lost Mary OS5000 Rechargeable Disposable 10-Pack","Lost Mary",,"Pineapple Mango","Lost Mary",,,
Disposables,DLOMYP500506,"Lost Mary OS5000 Rechargeable Disposable by Elf Bar 10-Pack-Pineapple Mango",,simple,1.000000,"Not Visible Individually",99.950000,"7/8/22, 8:13 AM",0.0000,"Lost Mary OS5000 Rechargeable Disposable 10-Pack","Lost Mary",,"Pineapple Mango","Lost Mary",,,
Disposables,DLOMYP500506,"Lost Mary OS5000 Rechargeable Disposable by Elf Bar 10-Pack-Pineapple Mango",,simple,1.000000,"Not Visible Individually",99.950000,"7/8/22, 8:13 AM",0.0000,"Lost Mary OS5000 Rechargeable Disposable 10-Pack","Lost Mary",,"Pineapple Mango","Lost Mary",,,
Disposables,DLOMYP500507,"Lost Mary OS5000 Rechargeable Disposable by Elf Bar 10-Pack-Strawberry Ice",,simple,1.000000,"Not Visible Individually",99.950000,"7/8/22, 8:13 AM",0.0000,"Lost Mary OS5000 Rechargeable Disposable 10-Pack","Lost Mary",,"Strawberry Ice","Lost Mary",,,
Disposables,DLOMYP500507,"Lost Mary OS5000 Rechargeable Disposable by Elf Bar 10-Pack-Strawberry Ice",,simple,1.000000,"Not Visible Individually",99.950000,"7/8/22, 8:13 AM",0.0000,"Lost Mary OS5000 Rechargeable Disposable 10-Pack","Lost Mary",,"Strawberry Ice","Lost Mary",,,
Disposables,DLOMYP500507,"Lost Mary OS5000 Rechargeable Disposable by Elf Bar 10-Pack-Strawberry Ice",,simple,1.000000,"Not Visible Individually",99.950000,"7/8/22, 8:13 AM",0.0000,"Lost Mary OS5000 Rechargeable Disposable 10-Pack","Lost Mary",,"Strawberry Ice","Lost Mary",,,
Disposables,DLOMYP500508,"Lost Mary OS5000 Rechargeable Disposable by Elf Bar 10-Pack-Strawberry Mango",,simple,1.000000,"Not Visible Individually",99.950000,"7/8/22, 8:14 AM",0.0000,"Lost Mary OS5000 Rechargeable Disposable 10-Pack","Lost Mary",,"Strawberry Mango","Lost Mary",,,
Disposables,DLOMYP500508,"Lost Mary OS5000 Rechargeable Disposable by Elf Bar 10-Pack-Strawberry Mango",,simple,1.000000,"Not Visible Individually",99.950000,"7/8/22, 8:14 AM",0.0000,"Lost Mary OS5000 Rechargeable Disposable 10-Pack","Lost Mary",,"Strawberry Mango","Lost Mary",,,
Disposables,DLOMYP500508,"Lost Mary OS5000 Rechargeable Disposable by Elf Bar 10-Pack-Strawberry Mango",,simple,1.000000,"Not Visible Individually",99.950000,"7/8/22, 8:14 AM",0.0000,"Lost Mary OS5000 Rechargeable Disposable 10-Pack","Lost Mary",,"Strawberry Mango","Lost Mary",,,
Disposables,DLOMYP500509,"Lost Mary OS5000 Rechargeable Disposable by Elf Bar 10-Pack-Strawberry Pina Colada",,simple,1.000000,"Not Visible Individually",99.950000,"7/8/22, 8:14 AM",0.0000,"Lost Mary OS5000 Rechargeable Disposable 10-Pack","Lost Mary",,"Strawberry Pina Colada","Lost Mary",,,
Disposables,DLOMYP500509,"Lost Mary OS5000 Rechargeable Disposable by Elf Bar 10-Pack-Strawberry Pina Colada",,simple,1.000000,"Not Visible Individually",99.950000,"7/8/22, 8:14 AM",0.0000,"Lost Mary OS5000 Rechargeable Disposable 10-Pack","Lost Mary",,"Strawberry Pina Colada","Lost Mary",,,
Disposables,DLOMYP500509,"Lost Mary OS5000 Rechargeable Disposable by Elf Bar 10-Pack-Strawberry Pina Colada",,simple,1.000000,"Not Visible Individually",99.950000,"7/8/22, 8:14 AM",0.0000,"Lost Mary OS5000 Rechargeable Disposable 10-Pack","Lost Mary",,"Strawberry Pina Colada","Lost Mary",,,
Disposables,DLOMYP500510,"Lost Mary OS5000 Rechargeable Disposable by Elf Bar 10-Pack-Strawberry Sundae",,simple,1.000000,"Not Visible Individually",99.950000,"7/8/22, 8:14 AM",0.0000,"Lost Mary OS5000 Rechargeable Disposable 10-Pack","Lost Mary",,"Strawberry Sundae","Lost Mary",,,
Disposables,DLOMYP500510,"Lost Mary OS5000 Rechargeable Disposable by Elf Bar 10-Pack-Strawberry Sundae",,simple,1.000000,"Not Visible Individually",99.950000,"7/8/22, 8:14 AM",0.0000,"Lost Mary OS5000 Rechargeable Disposable 10-Pack","Lost Mary",,"Strawberry Sundae","Lost Mary",,,
Disposables,DLOMYP500510,"Lost Mary OS5000 Rechargeable Disposable by Elf Bar 10-Pack-Strawberry Sundae",,simple,1.000000,"Not Visible Individually",99.950000,"7/8/22, 8:14 AM",0.0000,"Lost Mary OS5000 Rechargeable Disposable 10-Pack","Lost Mary",,"Strawberry Sundae","Lost Mary",,,
Disposables,DLOMYP500511,"Lost Mary OS5000 Rechargeable Disposable by Elf Bar 10-Pack-Watermelon",,simple,1.000000,"Not Visible Individually",99.950000,"7/8/22, 8:14 AM",0.0000,"Lost Mary OS5000 Rechargeable Disposable 10-Pack","Lost Mary",,Watermelon,"Lost Mary",,,
Disposables,DLOMYP500511,"Lost Mary OS5000 Rechargeable Disposable by Elf Bar 10-Pack-Watermelon",,simple,1.000000,"Not Visible Individually",99.950000,"7/8/22, 8:14 AM",0.0000,"Lost Mary OS5000 Rechargeable Disposable 10-Pack","Lost Mary",,Watermelon,"Lost Mary",,,
Disposables,DLOMYP500511,"Lost Mary OS5000 Rechargeable Disposable by Elf Bar 10-Pack-Watermelon",,simple,1.000000,"Not Visible Individually",99.950000,"7/8/22, 8:14 AM",0.0000,"Lost Mary OS5000 Rechargeable Disposable 10-Pack","Lost Mary",,Watermelon,"Lost Mary",,,
Disposables,DLOMYP500512,"Lost Mary OS5000 Rechargeable Disposable by Elf Bar 10-Pack-Blue Cotton Candy",,simple,1.000000,"Not Visible Individually",99.950000,"7/8/22, 8:14 AM",0.0000,"Lost Mary OS5000 Rechargeable Disposable 10-Pack","Lost Mary",,"Blue Cotton Candy","Lost Mary",,,
Disposables,DLOMYP500512,"Lost Mary OS5000 Rechargeable Disposable by Elf Bar 10-Pack-Blue Cotton Candy",,simple,1.000000,"Not Visible Individually",99.950000,"7/8/22, 8:14 AM",0.0000,"Lost Mary OS5000 Rechargeable Disposable 10-Pack","Lost Mary",,"Blue Cotton Candy","Lost Mary",,,
Disposables,DLOMYP500512,"Lost Mary OS5000 Rechargeable Disposable by Elf Bar 10-Pack-Blue Cotton Candy",,simple,1.000000,"Not Visible Individually",99.950000,"7/8/22, 8:14 AM",0.0000,"Lost Mary OS5000 Rechargeable Disposable 10-Pack","Lost Mary",,"Blue Cotton Candy","Lost Mary",,,
Disposables,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar","Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar","Pack of 1",configurable,0.900000,"Catalog, Search",,"8/12/22, 10:38 AM",0.0000,,"Lost Mary",,,"Elf Bar",5.0%,,
Disposables,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar","Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar","Pack of 1",configurable,0.900000,"Catalog, Search",,"8/12/22, 10:38 AM",0.0000,,"Lost Mary",,,"Elf Bar",5.0%,,
Disposables,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar","Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar","Pack of 1",configurable,0.900000,"Catalog, Search",,"8/12/22, 10:38 AM",0.0000,,"Lost Mary",,,"Elf Bar",5.0%,,
Disposables,ONT029549,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar-Blue Cotton Candy",,simple,1.000000,"Not Visible Individually",9.950000,"8/12/22, 10:46 AM",0.0000,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar","Lost Mary",,"Blue Cotton Candy","Lost Mary",,5000,
Disposables,ONT029549,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar-Blue Cotton Candy",,simple,1.000000,"Not Visible Individually",9.950000,"8/12/22, 10:46 AM",0.0000,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar","Lost Mary",,"Blue Cotton Candy","Lost Mary",,5000,
Disposables,ONT029549,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar-Blue Cotton Candy",,simple,1.000000,"Not Visible Individually",9.950000,"8/12/22, 10:46 AM",0.0000,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar","Lost Mary",,"Blue Cotton Candy","Lost Mary",,5000,
Disposables,ONT029550,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar-Strawberry Ice",,simple,1.000000,"Not Visible Individually",9.950000,"8/12/22, 10:46 AM",0.0000,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar","Lost Mary",,"Strawberry Ice","Lost Mary",,5000,
Disposables,ONT029550,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar-Strawberry Ice",,simple,1.000000,"Not Visible Individually",9.950000,"8/12/22, 10:46 AM",0.0000,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar","Lost Mary",,"Strawberry Ice","Lost Mary",,5000,
Disposables,ONT029550,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar-Strawberry Ice",,simple,1.000000,"Not Visible Individually",9.950000,"8/12/22, 10:46 AM",0.0000,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar","Lost Mary",,"Strawberry Ice","Lost Mary",,5000,
Disposables,ONT029551,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar-Blue Razz Ice",,simple,1.000000,"Not Visible Individually",9.950000,"8/12/22, 10:46 AM",0.0000,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar","Lost Mary",,"Blue Razz Ice","Lost Mary",,,
Disposables,ONT029551,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar-Blue Razz Ice",,simple,1.000000,"Not Visible Individually",9.950000,"8/12/22, 10:46 AM",0.0000,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar","Lost Mary",,"Blue Razz Ice","Lost Mary",,,
Disposables,ONT029551,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar-Blue Razz Ice",,simple,1.000000,"Not Visible Individually",9.950000,"8/12/22, 10:46 AM",0.0000,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar","Lost Mary",,"Blue Razz Ice","Lost Mary",,,
Disposables,ONT029552,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar-Strawberry Mango",,simple,1.000000,"Not Visible Individually",9.950000,"8/12/22, 10:46 AM",0.0000,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar","Lost Mary",,"Strawberry Mango","Lost Mary",,5000,
Disposables,ONT029552,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar-Strawberry Mango",,simple,1.000000,"Not Visible Individually",9.950000,"8/12/22, 10:46 AM",0.0000,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar","Lost Mary",,"Strawberry Mango","Lost Mary",,5000,
Disposables,ONT029552,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar-Strawberry Mango",,simple,1.000000,"Not Visible Individually",9.950000,"8/12/22, 10:46 AM",0.0000,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar","Lost Mary",,"Strawberry Mango","Lost Mary",,5000,
Disposables,ONT029553,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar-Kiwi Passion Fruit Guava",,simple,1.000000,"Not Visible Individually",9.950000,"8/12/22, 10:46 AM",0.0000,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar","Lost Mary",,"Kiwi Passion Fruit Guava","Lost Mary",,5000,
Disposables,ONT029553,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar-Kiwi Passion Fruit Guava",,simple,1.000000,"Not Visible Individually",9.950000,"8/12/22, 10:46 AM",0.0000,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar","Lost Mary",,"Kiwi Passion Fruit Guava","Lost Mary",,5000,
Disposables,ONT029553,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar-Kiwi Passion Fruit Guava",,simple,1.000000,"Not Visible Individually",9.950000,"8/12/22, 10:46 AM",0.0000,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar","Lost Mary",,"Kiwi Passion Fruit Guava","Lost Mary",,5000,
Disposables,ONT029554,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar-Blueberry Ice",,simple,1.000000,"Not Visible Individually",9.950000,"8/12/22, 10:46 AM",0.0000,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar","Lost Mary",,"Blueberry Ice","Lost Mary",,5000,
Disposables,ONT029554,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar-Blueberry Ice",,simple,1.000000,"Not Visible Individually",9.950000,"8/12/22, 10:46 AM",0.0000,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar","Lost Mary",,"Blueberry Ice","Lost Mary",,5000,
Disposables,ONT029554,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar-Blueberry Ice",,simple,1.000000,"Not Visible Individually",9.950000,"8/12/22, 10:46 AM",0.0000,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar","Lost Mary",,"Blueberry Ice","Lost Mary",,5000,
Disposables,ONT029555,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar-Strawberry Pina Colada",,simple,1.000000,"Not Visible Individually",9.950000,"8/12/22, 10:46 AM",0.0000,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar","Lost Mary",,"Strawberry Pina Colada","Lost Mary",,5000,
Disposables,ONT029555,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar-Strawberry Pina Colada",,simple,1.000000,"Not Visible Individually",9.950000,"8/12/22, 10:46 AM",0.0000,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar","Lost Mary",,"Strawberry Pina Colada","Lost Mary",,5000,
Disposables,ONT029555,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar-Strawberry Pina Colada",,simple,1.000000,"Not Visible Individually",9.950000,"8/12/22, 10:46 AM",0.0000,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar","Lost Mary",,"Strawberry Pina Colada","Lost Mary",,5000,
Disposables,ONT029556,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar-Juicy Peach (Peach Ice)",,simple,1.000000,"Not Visible Individually",9.950000,"8/12/22, 10:46 AM",0.0000,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar","Lost Mary",,"Juicy Peach","Lost Mary",,5000,
Disposables,ONT029556,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar-Juicy Peach (Peach Ice)",,simple,1.000000,"Not Visible Individually",9.950000,"8/12/22, 10:46 AM",0.0000,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar","Lost Mary",,"Juicy Peach","Lost Mary",,5000,
Disposables,ONT029556,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar-Juicy Peach (Peach Ice)",,simple,1.000000,"Not Visible Individually",9.950000,"8/12/22, 10:46 AM",0.0000,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar","Lost Mary",,"Juicy Peach","Lost Mary",,5000,
Disposables,ONT029557,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar-Grape",,simple,1.000000,"Not Visible Individually",9.950000,"8/12/22, 10:46 AM",0.0000,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar","Lost Mary",,Grape,"Lost Mary",,5000,
Disposables,ONT029557,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar-Grape",,simple,1.000000,"Not Visible Individually",9.950000,"8/12/22, 10:46 AM",0.0000,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar","Lost Mary",,Grape,"Lost Mary",,5000,
Disposables,ONT029557,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar-Grape",,simple,1.000000,"Not Visible Individually",9.950000,"8/12/22, 10:46 AM",0.0000,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar","Lost Mary",,Grape,"Lost Mary",,5000,
Disposables,ONT029558,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar-Watermelon",,simple,1.000000,"Not Visible Individually",9.950000,"8/12/22, 10:46 AM",0.0000,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar","Lost Mary",,Watermelon,"Lost Mary",,5000,
Disposables,ONT029558,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar-Watermelon",,simple,1.000000,"Not Visible Individually",9.950000,"8/12/22, 10:46 AM",0.0000,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar","Lost Mary",,Watermelon,"Lost Mary",,5000,
Disposables,ONT029558,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar-Watermelon",,simple,1.000000,"Not Visible Individually",9.950000,"8/12/22, 10:46 AM",0.0000,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar","Lost Mary",,Watermelon,"Lost Mary",,5000,
Disposables,ONT029559,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar-Strawberry Sundae",,simple,1.000000,"Not Visible Individually",9.950000,"8/12/22, 10:46 AM",0.0000,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar","Lost Mary",,"Strawberry Sundae","Lost Mary",,5000,
Disposables,ONT029559,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar-Strawberry Sundae",,simple,1.000000,"Not Visible Individually",9.950000,"8/12/22, 10:46 AM",0.0000,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar","Lost Mary",,"Strawberry Sundae","Lost Mary",,5000,
Disposables,ONT029559,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar-Strawberry Sundae",,simple,1.000000,"Not Visible Individually",9.950000,"8/12/22, 10:46 AM",0.0000,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar","Lost Mary",,"Strawberry Sundae","Lost Mary",,5000,
Disposables,ONT029560,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar-Cranberry Soda",,simple,1.000000,"Not Visible Individually",9.950000,"8/12/22, 10:46 AM",0.0000,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar","Lost Mary",,"Cranberry Soda","Lost Mary",,5000,
Disposables,ONT029560,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar-Cranberry Soda",,simple,1.000000,"Not Visible Individually",9.950000,"8/12/22, 10:46 AM",0.0000,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar","Lost Mary",,"Cranberry Soda","Lost Mary",,5000,
Disposables,ONT029560,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar-Cranberry Soda",,simple,1.000000,"Not Visible Individually",9.950000,"8/12/22, 10:46 AM",0.0000,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar","Lost Mary",,"Cranberry Soda","Lost Mary",,5000,
Disposables,ONT029561,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar-Pineapple Mango",,simple,1.000000,"Not Visible Individually",9.950000,"8/12/22, 10:46 AM",0.0000,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar","Lost Mary",,"Pineapple Mango","Lost Mary",,5000,
Disposables,ONT029561,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar-Pineapple Mango",,simple,1.000000,"Not Visible Individually",9.950000,"8/12/22, 10:46 AM",0.0000,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar","Lost Mary",,"Pineapple Mango","Lost Mary",,5000,
Disposables,ONT029561,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar-Pineapple Mango",,simple,1.000000,"Not Visible Individually",9.950000,"8/12/22, 10:46 AM",0.0000,"Lost Mary OS5000 Rechargeable Single Disposable by Elf Bar","Lost Mary",,"Pineapple Mango","Lost Mary",,5000,
Disposables,DLOMYP500513,"Lost Mary OS5000 Rechargeable Disposable by Elf Bar 10-Pack-Grape",,simple,1.000000,"Not Visible Individually",99.950000,"9/6/22, 7:51 PM",0.0000,"Lost Mary OS5000 Rechargeable Disposable 10-Pack","Lost Mary",,Grape,"Lost Mary",,,
Disposables,DLOMYP500513,"Lost Mary OS5000 Rechargeable Disposable by Elf Bar 10-Pack-Grape",,simple,1.000000,"Not Visible Individually",99.950000,"9/6/22, 7:51 PM",0.0000,"Lost Mary OS5000 Rechargeable Disposable 10-Pack","Lost Mary",,Grape,"Lost Mary",,,
Disposables,DLOMYP500513,"Lost Mary OS5000 Rechargeable Disposable by Elf Bar 10-Pack-Grape",,simple,1.000000,"Not Visible Individually",99.950000,"9/6/22, 7:51 PM",0.0000,"Lost Mary OS5000 Rechargeable Disposable 10-Pack","Lost Mary",,Grape,"Lost Mary",,,
Disposables,"Lost Mary MO5000 Disposable by Elf Bar 5-Pack","Lost Mary MO5000 5% Disposable 5-Pack","Pack of 5",configurable,,"Catalog, Search",,"1/19/23, 12:06 PM",0.0000,,"Lost Mary",,,"Elf Bar",50mg,5000,
Disposables,"Lost Mary MO5000 Disposable by Elf Bar 5-Pack","Lost Mary MO5000 5% Disposable 5-Pack","Pack of 5",configurable,,"Catalog, Search",,"1/19/23, 12:06 PM",0.0000,,"Lost Mary",,,"Elf Bar",50mg,5000,
Disposables,"Lost Mary MO5000 Disposable by Elf Bar 5-Pack","Lost Mary MO5000 5% Disposable 5-Pack","Pack of 5",configurable,,"Catalog, Search",,"1/19/23, 12:06 PM",0.0000,,"Lost Mary",,,"Elf Bar",50mg,5000,
Disposables,DLOMYP500514,"Lost Mary OS5000 Rechargeable Disposable by Elf Bar 10 Pack-Mary Dream","Pack of 10",simple,1.000000,"Not Visible Individually",99.950000,"1/31/23, 5:03 PM",0.0000,"Lost Mary OS5000 Rechargeable Disposable 10-Pack","Lost Mary",,"Mary Dream","Lost Mary",50mg,,
