default_code,name,categ_id,list_price,standard_price,type,barcode,weight,x_puff_count,x_flavor,x_volume,x_nicotine_level,x_pack_size,x_brand,x_resistance
DMRNCS501501,"Mr Nic Air 15,000 Puffs Disposable-Single Disposable-Blueberry Ice-5.0%-16mL",All / Disposables,6.5,4.4,goods,6221320252052,0.0,15000,Blueberry Ice,0,0,1,Mr Nic,
DMRNCS501502,"Mr Nic Air 15,000 Puffs Disposable-Single Disposable-California Cherry-5.0%-16mL",All / Disposables,6.5,4.4,goods,6221320252021,0.0,15000,California Cherry,0,0,1,Mr Nic,
DMRNCS501503,"Mr Nic Air 15,000 Puffs Disposable-Single Disposable-Double Apple-5.0%-16mL",All / Disposables,6.5,4.4,goods,6221320252038,0.0,15000,Double Apple,0,0,1,Mr Nic,
DMRNCS501504,"Mr Nic Air 15,000 Puffs Disposable-Single Disposable-Dragon Melon-5.0%-16mL",All / Disposables,6.5,4.4,goods,4210420325010,0.0,15000,Dragon Melon,0,0,1,Mr Nic,
DMRNCS501505,"Mr Nic Air 15,000 Puffs Disposable-Single Disposable-Grape Blow Pop-5.0%-16mL",All / Disposables,6.5,4.4,goods,6221320252106,0.0,15000,Grape Blow Pop,0,0,1,Mr Nic,
DMRNCS501506,"Mr Nic Air 15,000 Puffs Disposable-Single Disposable-Honeydew Watermelon Passionfruit-5.0%-16mL",All / Disposables,6.5,4.4,goods,6221320252076,0.0,15000,Honeydew Watermelon Passionfruit,0,0,1,Mr Nic,
DMRNCS501507,"Mr Nic Air 15,000 Puffs Disposable-Single Disposable-Miami Mint-5.0%-16mL",All / Disposables,6.5,4.4,goods,6221320252083,0.0,15000,Miami Mint,0,0,1,Mr Nic,
DMRNCS501508,"Mr Nic Air 15,000 Puffs Disposable-Single Disposable-Red Energy Ice-5.0%-16mL",All / Disposables,6.5,4.4,goods,6221320252069,0.0,15000,Red Energy Ice,0,0,1,Mr Nic,
DMRNCS501510,"Mr Nic Air 15,000 Puffs Disposable-Single Disposable-Strawberry Mango-5.0%-16mL",All / Disposables,6.5,4.4,goods,6221320252045,0.0,15000,Strawberry Mango,0,0,1,Mr Nic,
DMRNCS501511,"Mr Nic Air 15,000 Puffs Disposable-Single Disposable-Triple Berry Ice-5.0%-16mL",All / Disposables,6.5,4.4,goods,4210420325041,0.0,15000,Triple Berry Ice,0,0,1,Mr Nic,
DMRNCS501512,"Mr Nic Air 15,000 Puffs Disposable-Single Disposable-Tropical Rainbow Blast-5.0%-16mL",All / Disposables,6.5,4.4,goods,4210420325034,0.0,15000,Tropical Rainbow Blast,0,0,1,Mr Nic,
DMRNCS501513,"Mr Nic Air 15,000 Puffs Disposable-Single Disposable-Watermelon Ice-5.0%-16mL",All / Disposables,6.5,4.4,goods,6221320252090,0.0,15000,Watermelon Ice,0,0,1,Mr Nic,
DMRNCS501509,"Mr Nic Air 15,000 Puffs Disposable-Single Disposable-Strawberry Watermelon Apple-5.0%-16mL",All / Disposables,6.5,4.4,goods,6221320252014,0.0,15000,Strawberry Watermelon Apple,0,0,1,Mr Nic,
DAJMFS504001,"Adjust MyFlavor 40,000 Puffs Disposable-Single Disposable-Blue Razz Ice-5.0%-20mL",All / Disposables,10.75,7.35,goods,5061067870307,0.0,40000,Blue Razz Ice,0,0,1,Adjust,
DAJMFS504002,"Adjust MyFlavor 40,000 Puffs Disposable-Single Disposable-Mixed Mint-5.0%-20mL",All / Disposables,10.75,7.35,goods,5061067870314,0.0,40000,Mixed Mint,0,0,1,Adjust,
DAJMFS504003,"Adjust MyFlavor 40,000 Puffs Disposable-Single Disposable-Orange Strawberry-5.0%-20mL",All / Disposables,10.75,7.35,goods,5061067870321,0.0,40000,Orange Strawberry,0,0,1,Adjust,
DAJMFS504004,"Adjust MyFlavor 40,000 Puffs Disposable-Single Disposable-Pineapple Ice Peach-5.0%-20mL",All / Disposables,10.75,7.35,goods,5061067870338,0.0,40000,Pineapple Ice Peach,0,0,1,Adjust,
DAJMFS504005,"Adjust MyFlavor 40,000 Puffs Disposable-Single Disposable-Strawberry Banana-5.0%-20mL",All / Disposables,10.75,7.35,goods,5061067870345,0.0,40000,Strawberry Banana,0,0,1,Adjust,
DAJMFS504006,"Adjust MyFlavor 40,000 Puffs Disposable-Single Disposable-Tangerine White Gummy-5.0%-20mL",All / Disposables,10.75,7.35,goods,5061067870352,0.0,40000,Tangerine White Gummy,0,0,1,Adjust,
DAJMFS504008,"Adjust MyFlavor 40,000 Puffs Disposable-Single Disposable-Watermelon Mango Peach-5.0%-20mL",All / Disposables,10.75,7.35,goods,5061067870376,0.0,40000,Watermelon Mango Peach,0,0,1,Adjust,
DAJMFS504007,"Adjust MyFlavor 40,000 Puffs Disposable-Single Disposable-Watermelon B Pop-5.0%-20mL",All / Disposables,10.75,7.35,goods,5061067870369,0.0,40000,Watermelon B Pop,0,0,1,Adjust,
HAE17J2PD50MPW,AirFuze Jet 20000 Puffs Rechargeable Disposable-5-Pack-Mango Peach Watermelon-5.0%-17mL,All / Disposables,60.0,,goods,,1.5,5000,Mango Peach Watermelon,0,0,5,AirFuze,
DAIFUS500211,AirFuze Jet 20000 Puffs Rechargeable Disposable-Single Disposable-Mango Peach Watermelon-5.0%-17mL,All / Disposables,10.75,4.1,goods,840395805541,0.0,20000,Mango Peach Watermelon,0,0,1,AirFuze,
HAE17J2PD50FTBT,AirFuze Jet 20000 Puffs Rechargeable Disposable-5-Pack-Rainbow Fruit Burst-5.0%-17mL,All / Disposables,60.0,,goods,,1.5,5000,Rainbow Fruit Burst,0,0,5,AirFuze,
DAIFUS500212,AirFuze Jet 20000 Puffs Rechargeable Disposable-Single Disposable-Rainbow Fruit Burst-5.0%-17mL,All / Disposables,10.75,10.75,goods,840395805589,0.0,20000,Rainbow Fruit Burst,0,0,1,AirFuze,
DHESYS503012,Hello Synix 30000 Puffs Smart Phone Disposable-Single Disposable-Blueberry Watermelon-5.0%-28mL,All / Disposables,11.75,7.95,goods,795629197025,0.0,30000,Blueberry Watermelon,0,0,1,Halo Vapor,
DHESYS503013,Hello Synix 30000 Puffs Smart Phone Disposable-Single Disposable-Mexican Mango-5.0%-28mL,All / Disposables,11.75,7.95,goods,795629197032,0.0,30000,Mexican Mango,0,0,1,Halo Vapor,
DHESYS503014,Hello Synix 30000 Puffs Smart Phone Disposable-Single Disposable-Raspberry Peach Lime-5.0%-28mL,All / Disposables,11.75,7.95,goods,795629197049,0.0,30000,Raspberry Peach Lime,0,0,1,Halo Vapor,
DHESYS503015,Hello Synix 30000 Puffs Smart Phone Disposable-Single Disposable-Spearmint-5.0%-28mL,All / Disposables,11.75,7.95,goods,795629197001,0.0,30000,Spearmint,0,0,1,Halo Vapor,
DHESYS503016,Hello Synix 30000 Puffs Smart Phone Disposable-Single Disposable-Blackberry Blueberry-5.0%-28mL,All / Disposables,11.75,7.95,goods,795629197568,0.0,30000,Blackberry Blueberry,0,0,1,Halo Vapor,
DHESYS503017,Hello Synix 30000 Puffs Smart Phone Disposable-Single Disposable-Blueberry Cotton Candy-5.0%-28mL,All / Disposables,11.75,7.95,goods,795629197698,0.0,30000,Blueberry Cotton Candy,0,0,1,Halo Vapor,
DHESYS503018,Hello Synix 30000 Puffs Smart Phone Disposable-Single Disposable-Cherry Strawberry Raspberry-5.0%-28mL,All / Disposables,11.75,7.95,goods,795629197483,0.0,30000,Cherry Strawberry Raspberry,0,0,1,Halo Vapor,
DHESYS503019,Hello Synix 30000 Puffs Smart Phone Disposable-Single Disposable-Cherry Twist-5.0%-28mL,All / Disposables,11.75,7.95,goods,795629197643,0.0,30000,Cherry Twist,0,0,1,Halo Vapor,
DHESYS503020,Hello Synix 30000 Puffs Smart Phone Disposable-Single Disposable-Cool Mint-5.0%-28mL,All / Disposables,11.75,7.95,goods,795629197551,0.0,30000,Cool Mint,0,0,1,Halo Vapor,
DHESYS503021,Hello Synix 30000 Puffs Smart Phone Disposable-Single Disposable-Fruit Blast-5.0%-28mL,All / Disposables,11.75,7.95,goods,795629197599,0.0,30000,Fruit Blast,0,0,1,Halo Vapor,
DHESYS503022,Hello Synix 30000 Puffs Smart Phone Disposable-Single Disposable-Grape Apple-5.0%-28mL,All / Disposables,11.75,7.95,goods,795629197537,0.0,30000,Grape Apple,0,0,1,Halo Vapor,
DHESYS503023,Hello Synix 30000 Puffs Smart Phone Disposable-Single Disposable-Gummy Bear-5.0%-28mL,All / Disposables,11.75,7.95,goods,795629197674,0.0,30000,Gummy Bear,0,0,1,Halo Vapor,
DHESYS503024,Hello Synix 30000 Puffs Smart Phone Disposable-Single Disposable-Hawaiian Shaved Ice-5.0%-28mL,All / Disposables,11.75,7.95,goods,795629197490,0.0,30000,Hawaiian Shaved Ice,0,0,1,Halo Vapor,
DHESYS503025,Hello Synix 30000 Puffs Smart Phone Disposable-Single Disposable-Orange Kiss-5.0%-28mL,All / Disposables,11.75,7.95,goods,795629197506,0.0,30000,Orange Kiss,0,0,1,Halo Vapor,
DHESYS503026,Hello Synix 30000 Puffs Smart Phone Disposable-Single Disposable-Pina Colada-5.0%-28mL,All / Disposables,11.75,7.95,goods,795629197636,0.0,30000,Pina Colada,0,0,1,Halo Vapor,
DHESYS503027,Hello Synix 30000 Puffs Smart Phone Disposable-Single Disposable-Pink Slush-5.0%-28mL,All / Disposables,11.75,7.95,goods,795629197476,0.0,30000,Pink Slush,0,0,1,Halo Vapor,
DHESYS503029,Hello Synix 30000 Puffs Smart Phone Disposable-Single Disposable-Strawberry Colada-5.0%-28mL,All / Disposables,11.75,7.95,goods,795629197650,0.0,30000,Strawberry Colada,0,0,1,Halo Vapor,
DHESYS503030,Hello Synix 30000 Puffs Smart Phone Disposable-Single Disposable-Strawberry Swag-5.0%-28mL,All / Disposables,11.75,7.95,goods,795629197544,0.0,30000,Strawberry Swag,0,0,1,Halo Vapor,
DHESYS503028,Hello Synix 30000 Puffs Smart Phone Disposable-Single Disposable-Raspberry Rizz-5.0%-28mL,All / Disposables,11.75,7.95,goods,795629197681,0.0,30000,Raspberry Rizz,0,0,1,Halo Vapor,
DGBMNS500101,Geek Bar Meloso Mini 1500 Puffs Disposable-Alaskan Mint-5%-Single Disposable-5mL,All / Disposables,5.25,3.6,goods,810125432804,0.0,0,Alaskan Mint,0,0,1,Geek Bar,
DGBMNS500102,Geek Bar Meloso Mini 1500 Puffs Disposable-Blueberry Ice-5%-Single Disposable-5mL,All / Disposables,5.25,3.6,goods,810125432903,0.0,0,Blueberry Ice,0,0,1,Geek Bar,
DGBMNS500103,Geek Bar Meloso Mini 1500 Puffs Disposable-Grape Jelly-5%-Single Disposable-5mL,All / Disposables,5.25,3.6,goods,810125432965,0.0,0,Grape Jelly,0,0,1,Geek Bar,
DGBMNS500104,Geek Bar Meloso Mini 1500 Puffs Disposable-Gummy Bear-5%-Single Disposable-5mL,All / Disposables,5.25,3.6,goods,810125432927,0.0,0,Gummy Bear,0,0,1,Geek Bar,
DGBMNS500105,Geek Bar Meloso Mini 1500 Puffs Disposable-Mexico Mango-5%-Single Disposable-5mL,All / Disposables,5.25,3.6,goods,810125432828,0.0,0,Mexico Mango,0,0,1,Geek Bar,
DGBMNS500106,Geek Bar Meloso Mini 1500 Puffs Disposable-Peach Berry-5%-Single Disposable-5mL,All / Disposables,5.25,3.6,goods,810125432743,0.0,0,Peach Berry,0,0,1,Geek Bar,
DGBMNS500109,Geek Bar Meloso Mini 1500 Puffs Disposable-Strawberry Banana-5%-Single Disposable-5mL,All / Disposables,5.25,3.6,goods,810125432842,0.0,0,Strawberry Banana,0,0,1,Geek Bar,
DGBMNS500110,Geek Bar Meloso Mini 1500 Puffs Disposable-Strawberry Mango-5%-Single Disposable-5mL,All / Disposables,5.25,3.6,goods,810125432866,0.0,0,Strawberry Mango,0,0,1,Geek Bar,
DPITAS504016,Pillow Talk IC40000 Disposable-Black & Blue Berry-Single Disposable-5.0%-20mL,All / Disposables,12.5,7.85,goods,789564894392,0.0,0,Black & Blue Berry,0,0,1,Pillow Talk,
DPITAS504017,Pillow Talk IC40000 Disposable-Blue Cotton Candy-Single Disposable-5.0%-20mL,All / Disposables,12.5,7.85,goods,789564894422,0.0,0,Blue Cotton Candy,0,0,1,Pillow Talk,
DPITAS504018,Pillow Talk IC40000 Disposable-Cherry Bomb-Single Disposable-5.0%-20mL,All / Disposables,12.5,7.85,goods,789564894415,0.0,0,Cherry Bomb,0,0,1,Pillow Talk,
DPITAS504019,Pillow Talk IC40000 Disposable-Dragon Melon-Single Disposable-5.0%-20mL,All / Disposables,12.5,7.85,goods,789564894439,0.0,0,Dragon Melon,0,0,1,Pillow Talk,
DPITAS504020,Pillow Talk IC40000 Disposable-Peach Lemon Gummies-Single Disposable-5.0%-20mL,All / Disposables,12.5,7.85,goods,789564894460,0.0,0,Peach Lemon Gummies,0,0,1,Pillow Talk,
DPITAS504021,Pillow Talk IC40000 Disposable-Peach Lemonade-Single Disposable-5.0%-20mL,All / Disposables,12.5,7.85,goods,789564894453,0.0,0,Peach Lemonade,0,0,1,Pillow Talk,
DPITAS504022,Pillow Talk IC40000 Disposable-Pina Colada-Single Disposable-5.0%-20mL,All / Disposables,12.5,7.85,goods,789564894446,0.0,0,Pina Colada,0,0,1,Pillow Talk,
DPITAS504023,Pillow Talk IC40000 Disposable-Tropical Rainbow Blast-Single Disposable-5.0%-20mL,All / Disposables,12.5,7.85,goods,789564894408,0.0,0,Tropical Rainbow Blast,0,0,1,Pillow Talk,
DPITAS504024,Pillow Talk IC40000 Disposable-Blue Mint-Single Disposable-5.0%-20mL,All / Disposables,12.5,7.85,goods,895664894450,0.0,0,Blue Mint,0,0,1,Pillow Talk,
DPITAS504028,Pillow Talk IC40000 Disposable Crystal Edition-Single Disposable-Frozen Strawberry-5.0%-20mL,All / Disposables,11.5,7.85,goods,612543877683,0.0,40000,Frozen Strawberry,0,0,1,Pillow Talk,
DPITAS504032,Pillow Talk IC40000 Disposable Crystal Edition-Single Disposable-Meta Moon-5.0%-20mL,All / Disposables,11.5,7.85,goods,895664894436,0.0,40000,Meta Moon,0,0,1,Pillow Talk,
DPITAS504033,Pillow Talk IC40000 Disposable Crystal Edition-Single Disposable-Purple Galaxy-5.0%-20mL,All / Disposables,11.5,7.85,goods,895664894498,0.0,40000,Purple Galaxy,0,0,1,Pillow Talk,
DPITAS504034,Pillow Talk IC40000 Disposable Crystal Edition-Single Disposable-Sour Watermelon Gummies-5.0%-20mL,All / Disposables,11.5,7.85,goods,895664894412,0.0,40000,Sour Watermelon Gummies,0,0,1,Pillow Talk,
DPITAS504035,Pillow Talk IC40000 Disposable Crystal Edition-Single Disposable-Strawberry Blow Pop-5.0%-20mL,All / Disposables,11.5,7.85,goods,895664894399,0.0,40000,Strawberry Blow Pop,0,0,1,Pillow Talk,
DPITAS504036,Pillow Talk IC40000 Disposable Crystal Edition-Single Disposable-Strawberry Spritzer-5.0%-20mL,All / Disposables,11.5,7.85,goods,895664894474,0.0,40000,Strawberry Spritzer,0,0,1,Pillow Talk,
DPITAS504037,Pillow Talk IC40000 Disposable Crystal Edition-Single Disposable-W.O.P.-5.0%-20mL,All / Disposables,11.5,7.85,goods,895664894511,0.0,40000,W.O.P.,0,0,1,Pillow Talk,
HRZ16LXDE50BSB,Raz LTX 25000 Puffs Disposable 16mL-Bangin Sour Berries-5 Pack-50mg,All / Disposables,68.0,42.5,goods,,0.3,25000,Bangin Sour Berries,0,0,5,GeekVape,
DRZLXS502501,Raz LTX 25000 Puffs Disposable 16mL-Bangin Sour Berries-Single Disposable-50mg,All / Disposables,13.99,7.6,goods,6972866507761,0.0,25000,Bangin Sour Berries,0,0,1,GeekVape,
HRZ16LXDE50BCP,Raz LTX 25000 Puffs Disposable 16mL-Black Cherry Peach-5 Pack-50mg,All / Disposables,68.0,42.5,goods,,0.3,25000,Black Cherry Peach,0,0,5,GeekVape,
DRZLXS502529,Raz LTX 25000 Puffs Disposable 16mL-Black Cherry Peach-Single Disposable-50mg,All / Disposables,13.99,8.6,goods,6972866507907,0.0,25000,Black Cherry Peach,0,0,1,GeekVape,
HRZ16LXDE50BRI,Raz LTX 25000 Puffs Disposable 16mL-Blue Razz Ice-5 Pack-50mg,All / Disposables,68.0,42.5,goods,,0.3,25000,Blue Razz Ice,0,0,5,GeekVape,
DRZLXS502515,Raz LTX 25000 Puffs Disposable 16mL-Blue Razz Ice-Single Disposable-50mg,All / Disposables,13.99,8.6,goods,6972866507686,0.0,25000,Blue Razz Ice,0,0,1,GeekVape,
HRZ16LXDE50BYWN,Raz LTX 25000 Puffs Disposable 16mL-Blueberry Watermelon-5 Pack-50mg,All / Disposables,68.0,42.5,goods,,0.3,25000,Blueberry Watermelon,0,0,5,GeekVape,
DRZLXS502502,Raz LTX 25000 Puffs Disposable 16mL-Blueberry Watermelon-Single Disposable-50mg,All / Disposables,13.99,7.6,goods,6972866507662,0.0,25000,Blueberry Watermelon,0,0,1,GeekVape,
HRZ16LXDE50CYSE,Raz LTX 25000 Puffs Disposable 16mL-Cherry Strapple-5 Pack-50mg,All / Disposables,68.0,42.5,goods,,0.3,25000,Cherry Strapple,0,0,5,GeekVape,
DRZLXS502503,Raz LTX 25000 Puffs Disposable 16mL-Cherry Strapple-Single Disposable-50mg,All / Disposables,13.99,7.6,goods,6972866507846,0.0,25000,Cherry Strapple,0,0,1,GeekVape,
HRZ16LXDE50CR,Raz LTX 25000 Puffs Disposable 16mL-Clear-5 Pack-50mg,All / Disposables,68.0,42.5,goods,,0.3,25000,Clear,0,0,5,GeekVape,
DRZLXS502516,Raz LTX 25000 Puffs Disposable 16mL-Clear-Single Disposable-50mg,All / Disposables,13.99,8.6,goods,6972866508188,0.0,25000,Clear,0,0,1,GeekVape,
HRZ16LXDE50CRDD,Raz LTX 25000 Puffs Disposable 16mL-Clear Diamond-5 Pack-50mg,All / Disposables,68.0,42.5,goods,,0.3,25000,Clear Diamond,0,0,5,GeekVape,
DRZLXS502504,Raz LTX 25000 Puffs Disposable 16mL-Clear Diamond-Single Disposable-50mg,All / Disposables,13.99,7.6,goods,6972866507402,0.0,25000,Clear Diamond,0,0,1,GeekVape,
HRZ16LXDE50CRSE,Raz LTX 25000 Puffs Disposable 16mL-Clear Sapphire-5 Pack-50mg,All / Disposables,68.0,42.5,goods,,0.3,25000,Clear Sapphire,0,0,5,GeekVape,
DRZLXS502517,Raz LTX 25000 Puffs Disposable 16mL-Clear Sapphire-Single Disposable-50mg,All / Disposables,13.99,8.6,goods,6972866508164,0.0,25000,Clear Sapphire,0,0,1,GeekVape,
HRZ16LXDE50FAI,Raz LTX 25000 Puffs Disposable 16mL-Fire and Ice-5 Pack-50mg,All / Disposables,68.0,42.5,goods,,0.3,25000,Fire and Ice,0,0,5,GeekVape,
DRZLXS502505,Raz LTX 25000 Puffs Disposable 16mL-Fire and Ice-Single Disposable-50mg,All / Disposables,13.99,7.6,goods,6972866502902,0.0,25000,Fire and Ice,0,0,1,GeekVape,
HRZ16LXDE50FNBA,Raz LTX 25000 Puffs Disposable 16mL-Frozen Banana-5 Pack-50mg,All / Disposables,68.0,42.5,goods,,0.3,25000,Frozen Banana,0,0,5,GeekVape,
DRZLXS502506,Raz LTX 25000 Puffs Disposable 16mL-Frozen Banana-Single Disposable-50mg,All / Disposables,13.99,7.6,goods,6972866507488,0.0,25000,Frozen Banana,0,0,1,GeekVape,
HRZ16LXDE50FCA,Raz LTX 25000 Puffs Disposable 16mL-Frozen Cherry Apple-5 Pack-50mg,All / Disposables,68.0,42.5,goods,,0.3,25000,Frozen Cherry Apple,0,0,5,GeekVape,
DRZLXS502518,Raz LTX 25000 Puffs Disposable 16mL-Frozen Cherry Apple-Single Disposable-50mg,All / Disposables,13.99,8.6,goods,6972866507501,0.0,25000,Frozen Cherry Apple,0,0,1,GeekVape,
HRZ16LXDE50FDL,Raz LTX 25000 Puffs Disposable 16mL-Frozen Dragonfruit Lemon-5 Pack-50mg,All / Disposables,68.0,42.5,goods,,0.3,25000,Frozen Dragonfruit Lemon,0,0,5,GeekVape,
DRZLXS502519,Raz LTX 25000 Puffs Disposable 16mL-Frozen Dragonfruit Lemon-Single Disposable-50mg,All / Disposables,13.99,8.6,goods,6972866507440,0.0,25000,Frozen Dragonfruit Lemon,0,0,1,GeekVape,
HRZ16LXDE50FJS,Raz LTX 25000 Puffs Disposable 16mL-Frozen Juicy Strawberry-5 Pack-50mg,All / Disposables,68.0,42.5,goods,,0.3,25000,Frozen Juicy Strawberry,0,0,5,GeekVape,
DRZLXS502507,Raz LTX 25000 Puffs Disposable 16mL-Frozen Juicy Strawberry-Single Disposable-50mg,All / Disposables,13.99,7.6,goods,6972866507426,0.0,25000,Frozen Juicy Strawberry,0,0,1,GeekVape,
HRZ16LXDE50FRW,Raz LTX 25000 Puffs Disposable 16mL-Frozen Raspberry Watermelon-5 Pack-50mg,All / Disposables,68.0,42.5,goods,,0.3,25000,Frozen Raspberry Watermelon,0,0,5,GeekVape,
DRZLXS502508,Raz LTX 25000 Puffs Disposable 16mL-Frozen Raspberry Watermelon-Single Disposable-50mg,All / Disposables,13.99,7.6,goods,6972866507464,0.0,25000,Frozen Raspberry Watermelon,0,0,1,GeekVape,
HRZ16LXDE50GAPH,Raz LTX 25000 Puffs Disposable 16mL-Georgia Peach-5 Pack-50mg,All / Disposables,68.0,42.5,goods,,0.3,25000,Georgia Peach,0,0,5,GeekVape,
DRZLXS502509,Raz LTX 25000 Puffs Disposable 16mL-Georgia Peach-Single Disposable-50mg,All / Disposables,13.99,7.6,goods,6972866507747,0.0,25000,Georgia Peach,0,0,1,GeekVape,
HRZ16LXDE50IBD,Raz LTX 25000 Puffs Disposable 16mL-Iced Blue Dragon-5 Pack-50mg,All / Disposables,68.0,42.5,goods,,0.3,25000,Iced Blue Dragon,0,0,5,GeekVape,
DRZLXS502510,Raz LTX 25000 Puffs Disposable 16mL-Iced Blue Dragon-Single Disposable-50mg,All / Disposables,13.99,7.6,goods,6972866507587,0.0,25000,Iced Blue Dragon,0,0,1,GeekVape,
HRZ16LXDE50MOLO,Raz LTX 25000 Puffs Disposable 16mL-Mango Loco-5 Pack-50mg,All / Disposables,68.0,42.5,goods,,0.3,25000,Mango Loco,0,0,5,GeekVape,
DRZLXS502511,Raz LTX 25000 Puffs Disposable 16mL-Mango Loco-Single Disposable-50mg,All / Disposables,13.99,7.6,goods,6972866508140,0.0,25000,Mango Loco,0,0,1,GeekVape,
HRZ16LXDE50MIMT,Raz LTX 25000 Puffs Disposable 16mL-Miami Mint-5 Pack-50mg,All / Disposables,68.0,42.5,goods,,0.3,25000,Miami Mint,0,0,5,GeekVape,
