default_code,name,categ_id,list_price,standard_price,type,barcode,weight,x_puff_count,x_flavor,x_volume,x_nicotine_level,x_pack_size,x_brand,x_resistance
DLOANS502014,Lost Angel Pro Max 20000 Puffs Rechargeable Disposable-Single Disposable-Watermelon Bubblegum-50mg-16mL,All / Disposables,4.99,2.1,goods,6928235911349,0.0,0,Watermelon Bubblegum,0,0,1,Lost Angel,
HLL16PMD50WNIE,Lost Angel Pro Max 20000 Puffs Rechargeable Disposable-5-Pack-Watermelon Ice-50mg-16mL,All / Disposables,56.0,31.0,goods,,1.5,5000,Watermelon Ice,0,0,5,Lost Angel,
DLOANS502015,Lost Angel Pro Max 20000 Puffs Rechargeable Disposable-Single Disposable-Watermelon Ice-50mg-16mL,All / Disposables,4.99,2.1,goods,6928235910953,0.0,0,Watermelon Ice,0,0,1,Lost Angel,
DNEXAS500201,NEXA N20000 Rechargeable Disposable-Single Disposable-Apple Gem-50mg,All / Disposables,10.0,6.85,goods,4897136540038,3.8,5000,Apple Gem,0,0,1,NEXA,
DNEXAS500202,NEXA N20000 Rechargeable Disposable-Single Disposable-Blue Razz-50mg,All / Disposables,10.0,6.85,goods,4897136540021,3.8,5000,Blue Razz,0,0,1,NEXA,
DNEXAS500203,NEXA N20000 Rechargeable Disposable-Single Disposable-Chicago Blueberry Mint-50mg,All / Disposables,10.0,6.85,goods,4897136540168,3.8,5000,Chicago Blueberry Mint,0,0,1,NEXA,
DNEXAS500204,NEXA N20000 Rechargeable Disposable-Single Disposable-Frozen Strawberry-50mg,All / Disposables,10.0,6.85,goods,,0.0,5000,Frozen Strawberry,0,0,1,NEXA,
DNEXAS500205,NEXA N20000 Rechargeable Disposable-Single Disposable-Gold Kiwi-50mg,All / Disposables,10.0,6.85,goods,4897136540243,3.8,5000,Gold Kiwi,0,0,1,NEXA,
DNEXAS500206,NEXA N20000 Rechargeable Disposable-Single Disposable-Grape Burst-50mg,All / Disposables,10.0,6.85,goods,4897136540106,3.8,5000,Grape Burst,0,0,1,NEXA,
DNEXAS500207,NEXA N20000 Rechargeable Disposable-Single Disposable-Kiwi Pineapple-50mg,All / Disposables,10.0,6.85,goods,4897136540090,3.8,5000,Kiwi Pineapple,0,0,1,NEXA,
DNEXAS500208,NEXA N20000 Rechargeable Disposable-Single Disposable-Mighty Mint-50mg,All / Disposables,10.0,6.85,goods,,0.0,5000,Mighty Mint,0,0,1,NEXA,
DNEXAS500209,NEXA N20000 Rechargeable Disposable-Single Disposable-Peach Mango Watermelon-50mg,All / Disposables,10.0,6.85,goods,4897136540120,3.8,5000,Peach Mango Watermelon,0,0,1,NEXA,
DNEXAS500210,NEXA N20000 Rechargeable Disposable-Single Disposable-Pink Lemonade-50mg,All / Disposables,10.0,6.85,goods,4897136540199,3.8,5000,Pink Lemonade,0,0,1,NEXA,
DNEXAS500211,NEXA N20000 Rechargeable Disposable-Single Disposable-Sour Apple Ice-50mg,All / Disposables,10.0,6.85,goods,4897136540144,3.8,5000,Sour Apple Ice,0,0,1,NEXA,
DNEXAS500212,NEXA N20000 Rechargeable Disposable-Single Disposable-Strawberry Kiwi-50mg,All / Disposables,10.0,6.85,goods,4897136540069,3.8,5000,Strawberry Kiwi,0,0,1,NEXA,
DNEXAS500213,NEXA N20000 Rechargeable Disposable-Single Disposable-Strawberry Mango-50mg,All / Disposables,10.0,6.85,goods,4897136540250,3.8,5000,Strawberry Mango,0,0,1,NEXA,
DNEXAS500214,NEXA N20000 Rechargeable Disposable-Single Disposable-Triple Berry-50mg,All / Disposables,10.0,6.85,goods,4897136540137,3.8,5000,Triple Berry,0,0,1,NEXA,
DNEXAS500215,NEXA N20000 Rechargeable Disposable-Single Disposable-Watermelon Ice-50mg,All / Disposables,10.0,6.85,goods,4897136540113,3.8,5000,Watermelon Ice,0,0,1,NEXA,
DLMMTS500101,Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Berry Burst-5.0%-16mL,All / Disposables,10.99,7.5,goods,5056716404606,2.6,5000,Berry Burst,0,0,1,Lost Mary,
DLMMTS500102,Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Cherry Strazz-5.0%-16mL,All / Disposables,10.99,7.35,goods,5056716404620,2.6,5000,Cherry Strazz,0,0,1,Lost Mary,
DLMMTS500103,Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Citrus Sunrise-5.0%-16mL,All / Disposables,10.99,7.35,goods,5056716404637,2.6,5000,Citrus Sunrise,0,0,1,Lost Mary,
DLMMTS500104,Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Miami Mint-5.0%-16mL,All / Disposables,10.99,7.35,goods,5056716404651,0.0,5000,Miami Mint,0,0,1,Lost Mary,
DLMMTS500105,Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Strawberry Orange-5.0%-16mL,All / Disposables,10.99,7.35,goods,5056716404682,2.6,5000,Strawberry Orange,0,0,1,Lost Mary,
DLMMTS500106,Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Summer Grape-5.0%-16mL,All / Disposables,10.99,7.35,goods,5056716404705,2.6,5000,Summer Grape,0,0,1,Lost Mary,
SBAKRS300301,Bare Kratom Shots-1 Bottle-Bubble Gum-330mg/30mL,All / Alternatives,10.5,5.1,goods,5561120235055,1.25,0,Bubble Gum,0,0,1,Bare Kratom,
SBAKRS300302,Bare Kratom Shots-1 Bottle-Cafe Mocha-330mg/30mL,All / Alternatives,10.5,5.1,goods,5561120235024,1.25,0,Cafe Mocha,0,0,1,Bare Kratom,
SBAKRS300303,Bare Kratom Shots-1 Bottle-Guanabana-330mg/30mL,All / Alternatives,10.5,5.1,goods,5561120235017,1.25,0,Guanabana,0,0,1,Bare Kratom,
SBAKRS300304,Bare Kratom Shots-1 Bottle-Passion Fruit-330mg/30mL,All / Alternatives,10.5,5.1,goods,5561120235031,1.25,0,Passion Fruit,0,0,1,Bare Kratom,
SBAKRS300305,Bare Kratom Shots-1 Bottle-Peach Mango-330mg/30mL,All / Alternatives,10.5,5.1,goods,5561120235048,1.25,0,Peach Mango,0,0,1,Bare Kratom,
DTYSNS500102,Tyson 2.0 Iron Mike 15000 Puffs Disposable-Single Disposable-Apple Peach-50mg,All / Disposables,12.0,7.6,goods,,0.0,5000,Apple Peach,0,0,1,Tyson 2.0,
DTYSNS500105,Tyson 2.0 Iron Mike 15000 Puffs Disposable-Single Disposable-Blueberry Lychee-50mg,All / Disposables,12.0,7.6,goods,784847570536,3.28,5000,Blueberry Lychee,0,0,1,Tyson 2.0,
DTYSNS500106,Tyson 2.0 Iron Mike 15000 Puffs Disposable-Single Disposable-Cherry Berry-50mg,All / Disposables,12.0,7.6,goods,,0.0,5000,Cherry Berry,0,0,1,Tyson 2.0,
DTYSNS500107,Tyson 2.0 Iron Mike 15000 Puffs Disposable-Single Disposable-Clear-50mg,All / Disposables,12.0,8.25,goods,784847569295,3.28,15000,Clear,0,0,1,Tyson 2.0,
DTYSNS500108,Tyson 2.0 Iron Mike 15000 Puffs Disposable-Single Disposable-Crangrape-50mg,All / Disposables,12.0,7.6,goods,784847569301,3.28,5000,Crangrape,0,0,1,Tyson 2.0,
DTYSNS500116,Tyson 2.0 Iron Mike 15000 Puffs Disposable-Single Disposable-Lemonberry-50mg,All / Disposables,12.0,7.6,goods,784847572073,3.28,5000,Lemonberry,0,0,1,Tyson 2.0,
DTYSNS500120,Tyson 2.0 Iron Mike 15000 Puffs Disposable-Single Disposable-Mintberry-50mg,All / Disposables,12.0,7.6,goods,784847569233,3.28,5000,Mintberry,0,0,1,Tyson 2.0,
DTYSNS500122,Tyson 2.0 Iron Mike 15000 Puffs Disposable-Single Disposable-Peach Mango-50mg,All / Disposables,12.0,7.6,goods,,0.0,5000,Peach Mango,0,0,1,Tyson 2.0,
DTYSNS500123,Tyson 2.0 Iron Mike 15000 Puffs Disposable-Single Disposable-Peach Raspberry-50mg,All / Disposables,12.0,7.6,goods,784847570543,3.28,5000,Peach Raspberry,0,0,1,Tyson 2.0,
DTYSNS500125,Tyson 2.0 Iron Mike 15000 Puffs Disposable-Single Disposable-Pineapple Mango-50mg,All / Disposables,12.0,7.6,goods,784847570499,3.28,5000,Pineapple Mango,0,0,1,Tyson 2.0,
DTYSNS500121,Tyson 2.0 Iron Mike 15000 Puffs Disposable-Single Disposable-Minty Melon-50mg,All / Disposables,12.0,7.6,goods,784847570512,3.28,5000,Minty Melon,0,0,1,Tyson 2.0,
DRAMAP500102,Yovo Rama 16000 Puffs Disposable-5-Pack-Grape-50mg,All / Disposables,65.25,25.0,goods,,0.0,5000,Grape,0,0,5,Yovo,
DRAMAP500105,Yovo Rama 16000 Puffs Disposable-5-Pack-Strawberry Banana-50mg,All / Disposables,65.25,25.0,goods,,0.0,5000,Strawberry Banana,0,0,5,Yovo,
DRAMAP500103,Yovo Rama 16000 Puffs Disposable-5-Pack-Icelandic Mint-50mg,All / Disposables,65.25,25.0,goods,,0.0,5000,Icelandic Mint,0,0,5,Yovo,
DRAMAP500104,Yovo Rama 16000 Puffs Disposable-5-Pack-Peach Glacier-50mg,All / Disposables,65.25,25.0,goods,,0.0,5000,Peach Glacier,0,0,5,Yovo,
DTYSNS500101,Tyson 2.0 Iron Mike 15000 Puffs Disposable-Single Disposable-Apple Mango Pear-50mg,All / Disposables,12.0,7.6,goods,784847569271,3.28,5000,Apple Mango Pear,0,0,1,Tyson 2.0,
DTYSNS500103,Tyson 2.0 Iron Mike 15000 Puffs Disposable-Single Disposable-Apple Punch-50mg,All / Disposables,12.0,7.6,goods,784847569288,3.28,5000,Apple Punch,0,0,1,Tyson 2.0,
DTYSNS500104,Tyson 2.0 Iron Mike 15000 Puffs Disposable-Single Disposable-Blue Razz-50mg,All / Disposables,12.0,7.6,goods,,0.0,15000,Blue Razz,0,0,1,Tyson 2.0,
DTYSNS500109,Tyson 2.0 Iron Mike 15000 Puffs Disposable-Single Disposable-Frozen Banana-50mg,All / Disposables,12.0,7.6,goods,,0.0,5000,Frozen Banana,0,0,1,Tyson 2.0,
DTYSNS500110,Tyson 2.0 Iron Mike 15000 Puffs Disposable-Single Disposable-Frozen Blueberry-50mg,All / Disposables,12.0,7.6,goods,784847570529,3.28,5000,Frozen Blueberry,0,0,1,Tyson 2.0,
DTYSNS500111,Tyson 2.0 Iron Mike 15000 Puffs Disposable-Single Disposable-Frozen Grape-50mg,All / Disposables,12.0,7.6,goods,784847569325,3.28,5000,Frozen Grape,0,0,1,Tyson 2.0,
DTYSNS500112,Tyson 2.0 Iron Mike 15000 Puffs Disposable-Single Disposable-Frozen Mango-50mg,All / Disposables,12.0,7.6,goods,,0.0,5000,Frozen Mango,0,0,1,Tyson 2.0,
DTYSNS500114,Tyson 2.0 Iron Mike 15000 Puffs Disposable-Single Disposable-Fuji Apple-50mg,All / Disposables,12.0,7.6,goods,784847569202,3.28,5000,Fuji Apple,0,0,1,Tyson 2.0,
DTYSNS500115,Tyson 2.0 Iron Mike 15000 Puffs Disposable-Single Disposable-Grape Razz-50mg,All / Disposables,12.0,7.6,goods,,0.0,5000,Grape Razz,0,0,1,Tyson 2.0,
DTYSNS500117,Tyson 2.0 Iron Mike 15000 Puffs Disposable-Single Disposable-Lush Lime-50mg,All / Disposables,12.0,7.6,goods,784847569356,3.28,5000,Lush Lime,0,0,1,Tyson 2.0,
DTYSNS500118,Tyson 2.0 Iron Mike 15000 Puffs Disposable-Single Disposable-Melonberry-50mg,All / Disposables,12.0,7.6,goods,784847570635,3.28,5000,Melonberry,0,0,1,Tyson 2.0,
DTYSNS500119,Tyson 2.0 Iron Mike 15000 Puffs Disposable-Single Disposable-Melonhead-50mg,All / Disposables,12.0,7.6,goods,784847569226,3.28,5000,Melonhead,0,0,1,Tyson 2.0,
DTYSNS500124,Tyson 2.0 Iron Mike 15000 Puffs Disposable-Single Disposable-Peach Watermelon-50mg,All / Disposables,12.0,7.6,goods,784847569332,3.28,5000,Peach Watermelon,0,0,1,Tyson 2.0,
DTYSNS500126,Tyson 2.0 Iron Mike 15000 Puffs Disposable-Single Disposable-Torro Rosso-50mg,All / Disposables,12.0,7.6,goods,784847570475,3.28,5000,Torro Rosso,0,0,1,Tyson 2.0,
DTYSNS500127,Tyson 2.0 Iron Mike 15000 Puffs Disposable-Single Disposable-Watermelon-50mg,All / Disposables,12.0,7.6,goods,,0.0,5000,Watermelon,0,0,1,Tyson 2.0,
DTYSNS500128,Tyson 2.0 Iron Mike 15000 Puffs Disposable-Single Disposable-Watermelon Bubble Gum-50mg,All / Disposables,12.0,7.6,goods,,0.0,5000,Watermelon Bubble Gum,0,0,1,Tyson 2.0,
DTYSNS500129,Tyson 2.0 Iron Mike 15000 Puffs Disposable-Single Disposable-Watermelon Gummies-50mg,All / Disposables,12.0,7.6,goods,,0.0,5000,Watermelon Gummies,0,0,1,Tyson 2.0,
DTYSNS500130,Tyson 2.0 Iron Mike 15000 Puffs Disposable-Single Disposable-White Gummy Bear-50mg,All / Disposables,12.0,7.6,goods,784847569257,3.28,5000,White Gummy Bear,0,0,1,Tyson 2.0,
DTYSNS500113,Tyson 2.0 Iron Mike 15000 Puffs Disposable-Single Disposable-Frozen Peach-50mg,All / Disposables,12.0,7.6,goods,,0.0,5000,Frozen Peach,0,0,1,Tyson 2.0,
JJHESS301002,Juice Head Series 100mL-3mg-Apple Watermelon,All / E-liquid,10.25,6.6,goods,810108040101,0.0,0,Apple Watermelon,0,0,1,JUICE HEAD,
DGBPUS500139,"Geek Bar Pulse 15,000 Puffs Disposable-Peach Ice-Single Disposable-5.0%",All / Disposables,13.0,6.95,goods,,0.0,5000,Peach Ice (INT),0,0,1,Geek Bar,
DGBPUS500140,"Geek Bar Pulse 15,000 Puffs Disposable-Mexico Mango Ice (INT)-Single Disposable-5.0%",All / Disposables,13.0,6.95,goods,,0.0,5000,Mexico Mango Ice (INT),0,0,1,Geek Bar,
DWOFRS500104,IJoy Woofr 15000 Puff Disposable-Single Disposable-Blueberry Watermelon-50mg,All / Default,10.99,3.1,goods,6941264672708,0.0,0,Blueberry Watermelon,0,0,1,iJoy,
DWOFRS500105,IJoy Woofr 15000 Puff Disposable-Single Disposable-Cotton Candy-50mg,All / Default,10.99,3.1,goods,6941264672722,0.0,0,Cotton Candy,0,0,1,iJoy,
DWOFRS500106,IJoy Woofr 15000 Puff Disposable-Single Disposable-Pink Lemonade-50mg,All / Default,10.99,3.1,goods,6941264672739,0.0,0,Pink Lemonade,0,0,1,iJoy,
DWOFRS500107,IJoy Woofr 15000 Puff Disposable-Single Disposable-Strawberry Pina Colada-50mg,All / Default,10.99,3.1,goods,6941264672715,0.0,0,Strawberry Pina Colada,0,0,1,iJoy,
DWOFRS500108,IJoy Woofr 15000 Puff Disposable-Single Disposable-Triple Berry-50mg,All / Default,10.99,3.1,goods,6941264672746,0.0,0,Triple Berry,0,0,1,iJoy,
DSPMAS500203,Space Man Prism 20000-Single Disposable-Berry Cake-50mg,All / Disposables,11.0,7.6,goods,6936760841383,3.84,0,Berry Cake,0,0,1,SMOK,
HPD10BPD50ALM,Pyne Pod Boost Pro 20000 Puffs Rechargeable Disposable-5-Pack-Apple Lemon Mint-50mg,All / Disposables,61.75,32.5,goods,,1.0,5000,Apple Lemon Mint,0,0,5,Pyne Pod,
DPPBPS500201,Pyne Pod Boost Pro 20000 Puffs Rechargeable Disposable-Single Disposable-Apple Lemon Mint-50mg,All / Disposables,13.85,7.6,goods,6973991695682,2.84,5000,Apple Lemon Mint,0,0,1,Pyne Pod,
HPD10BPD50BRI,Pyne Pod Boost Pro 20000 Puffs Rechargeable Disposable-5-Pack-Blue Razz Ice-50mg,All / Disposables,61.75,32.5,goods,,1.0,5000,Blue Razz Ice,0,0,5,Pyne Pod,
DPPBPS500203,Pyne Pod Boost Pro 20000 Puffs Rechargeable Disposable-Single Disposable-Blue Razz Ice-50mg,All / Disposables,13.85,7.6,goods,6973991695750,2.84,5000,Blue Razz Ice,0,0,1,Pyne Pod,
HPD10BPD50BYWN,Pyne Pod Boost Pro 20000 Puffs Rechargeable Disposable-5-Pack-Blueberry Watermelon-50mg,All / Disposables,61.75,32.5,goods,,1.0,5000,Blueberry Watermelon,0,0,5,Pyne Pod,
DPPBPS500202,Pyne Pod Boost Pro 20000 Puffs Rechargeable Disposable-Single Disposable-Blueberry Watermelon-50mg,All / Disposables,13.85,7.6,goods,6973991695743,2.84,5000,Blueberry Watermelon,0,0,1,Pyne Pod,
HPD10BPD50CACY,Pyne Pod Boost Pro 20000 Puffs Rechargeable Disposable-5-Pack-California Cherry-50mg,All / Disposables,61.75,32.5,goods,,1.0,5000,California Cherry,0,0,5,Pyne Pod,
DPPBPS500204,Pyne Pod Boost Pro 20000 Puffs Rechargeable Disposable-Single Disposable-California Cherry-50mg,All / Disposables,13.85,7.6,goods,6973991695675,2.84,5000,California Cherry,0,0,1,Pyne Pod,
HPD10BPD50CBG,Pyne Pod Boost Pro 20000 Puffs Rechargeable Disposable-5-Pack-Cherry Blossom Grape-50mg,All / Disposables,61.75,32.5,goods,,1.0,5000,Cherry Blossom Grape,0,0,5,Pyne Pod,
DPPBPS500205,Pyne Pod Boost Pro 20000 Puffs Rechargeable Disposable-Single Disposable-Cherry Blossom Grape-50mg,All / Disposables,13.85,7.6,goods,6973991695699,2.84,5000,Cherry Blossom Grape,0,0,1,Pyne Pod,
HPD10BPD50JYPH,Pyne Pod Boost Pro 20000 Puffs Rechargeable Disposable-5-Pack-Juicy Peach-50mg,All / Disposables,61.75,32.5,goods,,1.0,5000,Juicy Peach,0,0,5,Pyne Pod,
DPPBPS500206,Pyne Pod Boost Pro 20000 Puffs Rechargeable Disposable-Single Disposable-Juicy Peach-50mg,All / Disposables,13.85,7.6,goods,6973991695736,2.84,5000,Juicy Peach,0,0,1,Pyne Pod,
HPD10BPD50LHIE,Pyne Pod Boost Pro 20000 Puffs Rechargeable Disposable-5-Pack-Lush Ice-50mg,All / Disposables,61.75,32.5,goods,,1.0,5000,Lush Ice,0,0,5,Pyne Pod,
DPPBPS500207,Pyne Pod Boost Pro 20000 Puffs Rechargeable Disposable-Single Disposable-Lush Ice-50mg,All / Disposables,13.85,7.6,goods,6973991695781,2.84,5000,Lush Ice,0,0,1,Pyne Pod,
HPD10BPD50MIMT,Pyne Pod Boost Pro 20000 Puffs Rechargeable Disposable-5-Pack-Miami Mint-50mg,All / Disposables,61.75,32.5,goods,,1.0,5000,Miami Mint,0,0,5,Pyne Pod,
DPPBPS500208,Pyne Pod Boost Pro 20000 Puffs Rechargeable Disposable-Single Disposable-Miami Mint-50mg,All / Disposables,13.85,7.6,goods,6973991695712,2.84,5000,Miami Mint,0,0,1,Pyne Pod,
HPD10BPD50PBI,Pyne Pod Boost Pro 20000 Puffs Rechargeable Disposable-5-Pack-Peach Berry Ice-50mg,All / Disposables,61.75,32.5,goods,,1.0,5000,Peach Berry Ice,0,0,5,Pyne Pod,
DPPBPS500209,Pyne Pod Boost Pro 20000 Puffs Rechargeable Disposable-Single Disposable-Peach Berry Ice-50mg,All / Disposables,13.85,7.6,goods,6973991695705,2.84,5000,Peach Berry Ice,0,0,1,Pyne Pod,
HPD10BPD50PMI,Pyne Pod Boost Pro 20000 Puffs Rechargeable Disposable-5-Pack-Pineapple Mango Ice-50mg,All / Disposables,61.75,32.5,goods,,1.0,5000,Pineapple Mango Ice,0,0,5,Pyne Pod,
DPPBPS500210,Pyne Pod Boost Pro 20000 Puffs Rechargeable Disposable-Single Disposable-Pineapple Mango Ice-50mg,All / Disposables,13.85,7.6,goods,6973991695767,2.84,5000,Pineapple Mango Ice,0,0,1,Pyne Pod,
HPD10BPD50RCI,Pyne Pod Boost Pro 20000 Puffs Rechargeable Disposable-5-Pack-Raspberry Cherry Ice-50mg,All / Disposables,61.75,32.5,goods,,1.0,5000,Raspberry Cherry Ice,0,0,5,Pyne Pod,
DPPBPS500211,Pyne Pod Boost Pro 20000 Puffs Rechargeable Disposable-Single Disposable-Raspberry Cherry Ice-50mg,All / Disposables,13.85,7.6,goods,6973991695774,2.84,5000,Raspberry Cherry Ice,0,0,1,Pyne Pod,
HPD10BPD50SKI,Pyne Pod Boost Pro 20000 Puffs Rechargeable Disposable-5-Pack-Strawberry Kiwi Ice-50mg,All / Disposables,61.75,32.5,goods,,1.0,5000,Strawberry Kiwi Ice,0,0,5,Pyne Pod,
DPPBPS500212,Pyne Pod Boost Pro 20000 Puffs Rechargeable Disposable-Single Disposable-Strawberry Kiwi Ice-50mg,All / Disposables,13.85,7.6,goods,6973991695729,2.84,5000,Strawberry Kiwi Ice,0,0,1,Pyne Pod,
DTYRDS500006,Tyson 2.0 - Round 2 R2 Heavy Weight 7500 Puffs with Display-Cherry Cola-5.0%-Single Disposable,All / Disposables,7.25,5.3,goods,784847572493,2.3,5000,Cherry Cola,0,0,1,Tyson 2.0,
DTYRDS500007,Tyson 2.0 - Round 2 R2 Heavy Weight 7500 Puffs with Display-Cherry Melonberry-5.0%-Single Disposable,All / Disposables,7.25,5.3,goods,784847572547,2.3,5000,Cherry Melonberry,0,0,1,Tyson 2.0,
DTYRDS500010,Tyson 2.0 - Round 2 R2 Heavy Weight 7500 Puffs with Display-Desert Punch-5.0%-Single Disposable,All / Disposables,7.25,5.3,goods,784847572479,2.3,5000,Desert Punch,0,0,1,Tyson 2.0,
DTYRDS500012,Tyson 2.0 - Round 2 R2 Heavy Weight 7500 Puffs with Display-Grape Razz-5.0%-Single Disposable,All / Disposables,7.25,5.3,goods,784847568816,2.3,5000,Grape Razz,0,0,1,Tyson 2.0,
DTYRDS500013,Tyson 2.0 - Round 2 R2 Heavy Weight 7500 Puffs with Display-Kiwi Pineapple-5.0%-Single Disposable,All / Disposables,7.25,5.3,goods,784847572530,2.3,5000,Kiwi Pineapple,0,0,1,Tyson 2.0,
DTYRDS500015,Tyson 2.0 - Round 2 R2 Heavy Weight 7500 Puffs with Display-Lush Freeze-5.0%-Single Disposable,All / Disposables,7.25,5.3,goods,784847572578,2.3,5000,Lush Freeze,0,0,1,Tyson 2.0,
DTYRDS500018,Tyson 2.0 - Round 2 R2 Heavy Weight 7500 Puffs with Display-Orange Soda-5.0%-Single Disposable,All / Disposables,7.75,5.3,goods,784847568786,2.3,5000,Orange Soda,0,0,1,Tyson 2.0,
DTYRDS500019,Tyson 2.0 - Round 2 R2 Heavy Weight 7500 Puffs with Display-Pineapple Gummies-5.0%-Single Disposable,All / Disposables,7.25,5.3,goods,717052164122,2.3,5000,Pineapple Gummies,0,0,1,Tyson 2.0,
DTYRDS500025,Tyson 2.0 - Round 2 R2 Heavy Weight 7500 Puffs with Display-Very Berry-5.0%-Single Disposable,All / Disposables,7.75,5.3,goods,784847572592,2.3,5000,Very Berry,0,0,1,Tyson 2.0,
DTYRDS500026,Tyson 2.0 - Round 2 R2 Heavy Weight 7500 Puffs with Display-Watermelon Bubblegum-5.0%-Single Disposable,All / Disposables,7.75,5.3,goods,784847568823,2.3,5000,Watermelon Bubblegum,0,0,1,Tyson 2.0,
DTMMWS501503,"TMT by Floyd Mayweather 15,000 Puffs Disposable-Blue Razz-Single Disposable-5.0%-20mL",All / Disposables,12.75,3.1,goods,6974537923740,0.0,0,Blue Razz,0,0,1,The Money Team,
HLY16MTD50BASH,Lost Mary MT15000 Turbo Rechargeable Vape-5-Pack-Baja Splash-5.0%-16mL,All / Disposables,58.0,33.75,goods,,1.0,5000,Baja Splash,0,0,5,Lost Mary,
DLMMTS500113,Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Baja Splash-5.0%-16mL,All / Disposables,10.99,7.35,goods,5056716404583,2.6,5000,Baja Splash,0,0,1,Lost Mary,
HLY16MTD50BRI,Lost Mary MT15000 Turbo Rechargeable Vape-5-Pack-Blue Razz Ice-5.0%-16mL,All / Disposables,58.0,33.75,goods,,1.0,5000,Blue Razz Ice,0,0,5,Lost Mary,
DLMMTS500108,Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Blue Razz Ice-5.0%-16mL,All / Disposables,10.99,7.35,goods,5056716404613,2.6,5000,Blue Razz Ice,0,0,1,Lost Mary,
HLY16MTD50DCY,Lost Mary MT15000 Turbo Rechargeable Vape-5-Pack-Dr. Cherry-5.0%-16mL,All / Disposables,58.0,37.5,goods,,1.0,5000,Dr. Cherry,0,0,5,Lost Mary,
DLMMTS500114,Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Dr. Cherry-5.0%-16mL,All / Disposables,10.99,7.35,goods,5056716404644,2.6,5000,Dr. Cherry,0,0,1,Lost Mary,
HLY16MTD50NACT,Lost Mary MT15000 Turbo Rechargeable Vape-5-Pack-Nana Coconut-5.0%-16mL,All / Disposables,58.0,37.5,goods,,1.0,5000,Nana Coconut,0,0,5,Lost Mary,
DLMMTS500115,Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Nana Coconut-5.0%-16mL,All / Disposables,10.99,7.35,goods,5056716404668,2.6,5000,Nana Coconut,0,0,1,Lost Mary,
HLY16MTD50SYKI,Lost Mary MT15000 Turbo Rechargeable Vape-5-Pack-Strawberry Kiwi-5.0%-16mL,All / Disposables,58.0,33.75,goods,,1.0,5000,Strawberry Kiwi,0,0,5,Lost Mary,
DLMMTS500109,Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Strawberry Kiwi-5.0%-16mL,All / Disposables,10.99,7.35,goods,5056716404675,2.6,5000,Strawberry Kiwi,0,0,1,Lost Mary,
HLY16MTD50SNPH,Lost Mary MT15000 Turbo Rechargeable Vape-5-Pack-Strawmelon Peach-5.0%-16mL,All / Disposables,58.0,33.75,goods,,1.0,5000,Strawmelon Peach,0,0,5,Lost Mary,
DLMMTS500110,Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Strawmelon Peach-5.0%-16mL,All / Disposables,10.99,7.35,goods,5056716404699,2.6,5000,Strawmelon Peach,0,0,1,Lost Mary,
HLY16MTD50WNIE,Lost Mary MT15000 Turbo Rechargeable Vape-5-Pack-Watermelon Ice-5.0%-16mL,All / Disposables,58.0,33.75,goods,,1.0,5000,Watermelon Ice,0,0,5,Lost Mary,
DLMMTS500111,Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Watermelon Ice-5.0%-16mL,All / Disposables,10.99,7.35,goods,5056716404712,2.6,5000,Watermelon Ice,0,0,1,Lost Mary,
HLY16MTD50WRMT,Lost Mary MT15000 Turbo Rechargeable Vape-5-Pack-Winter Mint-5.0%-16mL,All / Disposables,58.0,33.75,goods,,1.0,5000,Winter Mint,0,0,5,Lost Mary,
DLMMTS500112,Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Winter Mint-5.0%-16mL,All / Disposables,10.99,7.35,goods,5056716404729,2.6,5000,Winter Mint,0,0,1,Lost Mary,
DHOBOS000000,Hotbox Luxe 12000 Display Box-8-Pack-5.0%-20mL,All / Disposables,84.0,57.8,goods,,0.0,5000,,0,0,8,The Puff Brands,
DGBDFS500201,"Digiflavor x Geek Bar Lush 20,000 Puffs Disposable-Banana Coconut-Single Disposable-5.0%",All / Disposables,13.99,7.6,goods,810125439391,3.77,0,Banana Coconut,0,0,1,DigiFlavor,
DGBDFS500202,"Digiflavor x Geek Bar Lush 20,000 Puffs Disposable-Berry Bomb-Single Disposable-5.0%",All / Disposables,13.99,7.6,goods,810125439490,3.77,0,Berry Bomb,0,0,1,DigiFlavor,
DGBDFS500205,"Digiflavor x Geek Bar Lush 20,000 Puffs Disposable-Cool Mint-Single Disposable-5.0%",All / Disposables,13.99,7.6,goods,810125439537,3.77,0,Cool Mint,0,0,1,DigiFlavor,
