default_code,name,categ_id,list_price,standard_price,type,barcode,weight,x_puff_count,x_flavor,x_volume,x_nicotine_level,x_pack_size,x_brand,x_resistance
J05415,Halo Collection 60ML - 0mg - Tribecca,All / E-liquid,9.99,7.5,goods,,0.0,0,Tribecca,0,0,1,Halo,
JHLBLS033001,Halo Collection 60ML - 3mg - Subzero,All / E-liquid,9.99,7.5,goods,,0.0,0,Subzero,0,0,1,Halo,
JHLBLS033002,Halo Collection 60ML - 3mg - Tribecca,All / E-liquid,9.99,7.5,goods,,0.0,0,Tribecca,0,0,1,Halo,
JHLBLS063001,Halo Collection 60ML - 6mg - Subzero,All / E-liquid,9.99,7.5,goods,,0.0,0,Subzero,0,0,1,Halo,
JHLBLS063002,Halo Collection 60ML - 6mg - Tribecca,All / E-liquid,9.99,7.5,goods,,0.0,0,Tribecca,0,0,1,Halo,
JHLBLS123001,Halo Collection 60ML - 12mg - Subzero,All / E-liquid,9.99,7.5,goods,,0.0,0,Subzero,0,0,1,Halo,
JHLBLS123002,Halo Collection 60ML - 12mg - Tribecca,All / E-liquid,9.99,7.5,goods,,0.0,0,Tribecca,0,0,1,Halo,
DPFPLP500005,Puff Plus Disposable Vape - Pack of 10 - Banana Ice,All / Disposables,77.63,30.0,goods,,0.0,0,Banana Ice,0,0,10,Puff,
JHSSZS352001,Halo Salts Collection 30ML - 35mg - Subzero,All / E-liquid,15.25,5.85,goods,,0.0,0,Subzero,0,0,1,Halo,
JHSTBS352001,Halo Salts Collection 30ML - 35mg - Tribecca,All / E-liquid,15.25,7.0,goods,,0.0,0,Tribecca,0,0,1,Halo,
JHSSZS502002,Halo Salts Collection 30ML - 50mg - Subzero,All / E-liquid,15.25,7.0,goods,,0.0,0,Subzero,0,0,1,Halo,
JHSTBS502002,Halo Salts Collection 30ML - 50mg - Tribecca,All / E-liquid,15.25,7.0,goods,,0.0,0,Tribecca,0,0,1,Halo,
DLFLOP500012,Lush Flow 1500 Puffs Disposable Vape 10 Pack - 5% - Strawberry Hibiscus,All / Disposables,69.0,47.25,goods,,0.0,5000,Strawberry Hibiscus,0,0,10,LUSH,
DLFLOP500004,Lush Flow 1500 Puffs Disposable Vape 10 Pack - 5% - Dragonfruit Mango,All / Disposables,69.0,47.25,goods,,0.0,5000,Dragonfruit Mango,0,0,10,LUSH,
DLFLOP500015,Lush Flow 1500 Puffs Disposable Vape 10 Pack - 5% - White Grape Ice,All / Disposables,69.0,46.0,goods,,0.0,5000,White Grape Ice,0,0,10,LUSH,
DLFLOP500013,Lush Flow 1500 Puffs Disposable Vape 10 Pack - 5% - Vanilla Strawberry Custard,All / Disposables,69.0,47.5,goods,,0.0,5000,Vanilla Strawberry Custard,0,0,10,LUSH,
DLFLOP500001,Lush Flow 1500 Puffs Disposable Vape 10 Pack - 5% - Banana Ice,All / Disposables,69.0,47.5,goods,,0.0,5000,Banana Ice,0,0,10,LUSH,
DLFLOP500009,Lush Flow 1500 Puffs Disposable Vape 10 Pack - 5% - Lychee Strawberry Ice,All / Disposables,69.0,47.5,goods,,0.0,5000,Lychee Strawberry Ice,0,0,10,LUSH,
DABLXP500003,Air Bar Lux Disposable 10-Pack - 50mg - Banana Ice,All / Disposables,49.97,42.5,goods,,0.0,0,Banana Ice,0,0,10,Air Bar,
DABLXP500005,Air Bar Lux Disposable 10-Pack - 50mg - Blueberry Ice,All / Disposables,49.97,42.5,goods,,0.0,0,Blueberry Ice,0,0,10,Air Bar,
DABLXP500035,Air Bar Lux Disposable 10-Pack - 50mg - Watermelon Ice,All / Disposables,49.97,42.5,goods,,0.0,0,Watermelon Ice,0,0,10,Air Bar,
DABLXP500028,Air Bar Lux Disposable 10-Pack - 50mg - Strawberry Kiwi,All / Disposables,49.97,45.0,goods,,0.0,0,Strawberry Kiwi,0,0,10,Air Bar,
DABLXP500016,Air Bar Lux Disposable 10-Pack - 50mg - Grape Ice,All / Disposables,49.97,42.5,goods,,0.0,0,Grape Ice,0,0,10,Air Bar,
DABLXP500022,Air Bar Lux Disposable 10-Pack - 50mg - Pineapple Ice,All / Disposables,49.97,42.5,goods,,0.0,0,Pineapple Ice,0,0,10,Air Bar,
DABLXP500030,Air Bar Lux Disposable 10-Pack - 50mg - Strawberry Watermelon,All / Disposables,49.97,42.5,goods,,0.0,0,Strawberry Watermelon,0,0,10,Air Bar,
DABLXP500029,Air Bar Lux Disposable 10-Pack - 50mg - Strawberry Mango,All / Disposables,49.97,42.5,goods,,0.0,0,Strawberry Mango,0,0,10,Air Bar,
DABLXP500027,Air Bar Lux Disposable 10-Pack - 50mg - Shake Shake,All / Disposables,49.97,42.5,goods,,0.0,0,Shake Shake,0,0,10,Air Bar,
DABLXP500008,Air Bar Lux Disposable 10-Pack - 50mg - Blueberry Raspberry,All / Disposables,49.97,42.5,goods,,0.0,0,Blueberry Raspberry,0,0,10,Air Bar,
DABLXP500031,Air Bar Lux Disposable 10-Pack - 50mg - Sunset Cocktail,All / Disposables,49.97,42.5,goods,,0.0,0,Sunset Cocktail,0,0,10,Air Bar,
DABLXP500025,Air Bar Lux Disposable 10-Pack - 50mg - Raspberry Watermelon,All / Disposables,49.97,42.5,goods,,0.0,0,Raspberry Watermelon,0,0,10,Air Bar,
DLFLOP500010,Lush Flow 1500 Puffs Disposable Vape 10 Pack - 5% - Lychee Watermelon Ice,All / Disposables,69.0,47.5,goods,,0.0,5000,Lychee Watermelon Ice,0,0,10,LUSH,
DLFLOP500007,Lush Flow 1500 Puffs Disposable Vape 10 Pack - 5% - Honeydew Lemon Ice,All / Disposables,69.0,47.25,goods,,0.0,5000,Honeydew Lemon Ice,0,0,10,LUSH,
DLFLOP500014,Lush Flow 1500 Puffs Disposable Vape 10 Pack - 5% - Watermelon Ice,All / Disposables,69.0,47.5,goods,,0.0,5000,Watermelon Ice,0,0,10,LUSH,
DLFLOP500002,Lush Flow 1500 Puffs Disposable Vape 10 Pack - 5% - Candy White Peach Ice,All / Disposables,69.0,46.0,goods,,0.0,5000,Candy White Peach Ice,0,0,10,LUSH,
DLFLOP500006,Lush Flow 1500 Puffs Disposable Vape 10 Pack - 5% - Guava Ice,All / Disposables,69.0,47.5,goods,,0.0,5000,Guava Ice,0,0,10,LUSH,
DLFLOP500011,Lush Flow 1500 Puffs Disposable Vape 10 Pack - 5% - Strawberry Banana,All / Disposables,69.0,47.5,goods,,0.0,5000,Strawberry Banana,0,0,10,LUSH,
DLFLOP500003,Lush Flow 1500 Puffs Disposable Vape 10 Pack - 5% - Cool Mint,All / Disposables,69.0,47.5,goods,,0.0,5000,Cool Mint,0,0,10,LUSH,
DLURGP500002,Lush 1500 Puffs Disposable - Pack of 10 - 5% - Banana Ice,All / Disposables,57.38,42.5,goods,,0.0,5000,Banana Ice,0,0,10,LUSH,
DLURGP500009,Lush 1500 Puffs Disposable - Pack of 10 - 5% - Honey Dew Ice,All / Disposables,57.38,42.5,goods,,0.0,5000,Honey Dew Ice,0,0,10,LUSH,
DLURGP500014,Lush 1500 Puffs Disposable - Pack of 10 - 5% - Strawberry Watermelon,All / Disposables,57.38,44.0,goods,,0.0,5000,Strawberry Watermelon,0,0,10,LUSH,
XTRTW-BI,Xtra Twist Disposable 10 Pack - 5% - Banana Ice Cream,All / Disposables,74.25,55.0,goods,,0.0,0,Banana Ice Cream,0,0,10,XTRA,
XTRTW-CM,Xtra Twist Disposable 10 Pack - 5% - Cool Mint,All / Disposables,74.25,55.0,goods,,0.0,0,Cool Mint,0,0,10,XTRA,
XTRTW-GI,Xtra Twist Disposable 10 Pack - 5% - Grape Ice,All / Disposables,74.25,55.0,goods,,0.0,0,Grape Ice,0,0,10,XTRA,
XTRTW-GUI,Xtra Twist Disposable 10 Pack - 5% - Guava Ice,All / Disposables,74.25,55.0,goods,,0.0,0,Guava Ice,0,0,10,XTRA,
XTRTW-GY,Xtra Twist Disposable 10 Pack - 5% - Gummy,All / Disposables,74.25,55.0,goods,,0.0,0,Gummy,0,0,10,XTRA,
XTRTW-HI,Xtra Twist Disposable 10 Pack - 5% - Honeydew Ice,All / Disposables,74.25,55.0,goods,,0.0,0,Honeydew Ice,0,0,10,XTRA,
XTRTW-LI,Xtra Twist Disposable 10 Pack - 5% - Lush Ice,All / Disposables,74.25,55.0,goods,,0.0,0,Lush Ice,0,0,10,XTRA,
GGVZDS000001,Geek Vape Cerberus 5.5ml Replacement Bubble Glass,All / Accessories,1.35,1.1,goods,,0.0,0,,0,0,1,GeekVape,
DLFLOP500005,Lush Flow 1500 Puffs Disposable Vape 10 Pack - 5% - Filipino Mango,All / Disposables,69.0,47.5,goods,,0.0,5000,Filipino Mango,0,0,10,LUSH,
DPFPLP500012,Puff Plus Disposable Vape - Pack of 10 - Coco Melon,All / Disposables,77.63,60.0,goods,,0.0,0,Coco Melon,0,0,10,Puff,
DLFLOP500008,Lush Flow 1500 Puffs Disposable Vape 10 Pack - 5% - Lychee Peach Ice,All / Disposables,69.0,47.5,goods,,0.0,5000,Lychee Peach Ice,0,0,10,LUSH,
DABDMP500011,Air Bar Diamond Disposable 10-Pack - 5% - Peach,All / Disposables,40.5,30.0,goods,,0.0,0,Peach,0,0,10,Suorin,
DABDMP500018,Air Bar Diamond Disposable 10-Pack - 5% - Watermelon Ice,All / Disposables,45.0,30.0,goods,,0.0,0,Watermelon Ice,0,0,10,Suorin,
DABDMP500003,Air Bar Diamond Disposable 10-Pack - 5% - Blueberry Ice,All / Disposables,45.0,30.0,goods,,0.0,0,Blueberry Ice,0,0,10,Suorin,
DABDMP500002,Air Bar Diamond Disposable 10-Pack - 5% - Banana Ice,All / Disposables,40.5,30.0,goods,,0.0,0,Banana Ice,0,0,10,Suorin,
DABDMP500014,Air Bar Diamond Disposable 10-Pack - 5% - Strawberry Kiwi,All / Disposables,40.5,30.0,goods,,0.0,0,Strawberry Kiwi,0,0,10,Suorin,
DABDMP500010,Air Bar Diamond Disposable 10-Pack - 5% - Mango Strawberry,All / Disposables,40.5,30.0,goods,,0.0,0,Mango Strawberry,0,0,10,Suorin,
DABDMP500005,Air Bar Diamond Disposable 10-Pack - 5% - Cherry Cola,All / Disposables,45.0,30.0,goods,,0.0,0,Cherry Cola,0,0,10,Suorin,
DABDMP500017,Air Bar Diamond Disposable 10-Pack - 5% - Watermelon Candy,All / Disposables,40.5,30.0,goods,,0.0,0,Watermelon Candy,0,0,10,Suorin,
DABDMP500012,Air Bar Diamond Disposable 10-Pack - 5% - Pineapple Ice,All / Disposables,40.5,30.0,goods,,0.0,0,Pineapple Ice,0,0,10,Suorin,
DABDMP500007,Air Bar Diamond Disposable 10-Pack - 5% - Grape Ice,All / Disposables,40.5,30.0,goods,,0.0,0,Grape Ice,0,0,10,Suorin,
DABDMP500015,Air Bar Diamond Disposable 10-Pack - 5% - Strawberry Watermelon,All / Disposables,40.5,30.0,goods,,0.0,0,Strawberry Watermelon,0,0,10,Suorin,
DABDMP500006,Air Bar Diamond Disposable 10-Pack - 5% - Cool Mint,All / Disposables,45.0,30.0,goods,,0.0,0,Cool Mint,0,0,10,Suorin,
DABDMP500009,Air Bar Diamond Disposable 10-Pack - 5% - Mango,All / Disposables,40.5,30.0,goods,,0.0,0,Mango,0,0,10,Suorin,
DPFPLP500022,Puff Plus Disposable Vape - Pack of 10 - Lime Agave,All / Disposables,77.63,65.0,goods,,0.0,0,Lime Agave,0,0,10,Puff,
DHMFMP500214,Hyppe Max Flow Disposable 10 Pack - Strawberry Lemonade,All / Default,9.99,2.6,goods,787790016250,0.0,0,Strawberry Lemonade,0,0,10,HYPPE,
DLURGP500001,Lush 1500 Puffs Disposable - Pack of 10 - 5% - Apple Ice,All / Disposables,57.38,42.5,goods,,0.0,5000,Apple Ice,0,0,10,LUSH,
DLURGP500007,Lush 1500 Puffs Disposable - Pack of 10 - 5% - Frozen Fruit,All / Disposables,57.38,42.5,goods,,0.0,5000,Frozen Fruit,0,0,10,LUSH,
PJUULP500001,Juul Pods 4-Pack - 5% - Classic Menthol,All / Accessories,16.88,9.75,goods,,0.0,0,Classic Menthol,0,0,4,Juul,
PJUULP500002,Juul Pods 4-Pack - 5% - Virginia Tobacco,All / Accessories,17.5,9.81,goods,,0.0,0,Virginia Tobacco,0,0,4,Juul,
DHYEDP50007,Hyde Edge 1500 Puffs Disposable 10-Pack - 5% - Honeydew Punch,All / Disposables,95.0,55.0,goods,,0.0,0,Honeydew Punch,0,0,10,HYDE,
DHYEDP50013,Hyde Edge 1500 Puffs Disposable 10-Pack - 5% - Pink Lemonade,All / Disposables,95.0,55.0,goods,,0.0,0,Pink Lemonade,0,0,10,HYDE,
DHYEDP50011,Hyde Edge 1500 Puffs Disposable 10-Pack - 5% - Pineapple Ice,All / Disposables,95.0,57.0,goods,,0.0,0,Pineapple Ice,0,0,10,HYDE,
DHYEDP50016,Hyde Edge 1500 Puffs Disposable 10-Pack - 5% - Spearmint,All / Disposables,95.0,52.5,goods,,0.0,0,Spearmint,0,0,10,HYDE,
DHYEDP50009,Hyde Edge 1500 Puffs Disposable 10-Pack - 5% - Peach Mango Watermelon,All / Disposables,95.0,52.5,goods,,0.0,0,Peach Mango Watermelon,0,0,10,HYDE,
DHYEDP50028,Hyde Edge 1500 Puffs Disposable 10-Pack - 5% - Blue Razz,All / Disposables,95.0,52.5,goods,,0.0,0,Blue Razz,0,0,10,HYDE,
DHYEDP50002,Hyde Edge 1500 Puffs Disposable 10-Pack - 5% - Banana Ice,All / Disposables,95.0,52.5,goods,,0.0,0,Banana Ice,0,0,10,HYDE,
DHYEDP50004,Hyde Edge 1500 Puffs Disposable 10-Pack - 5% - Blue Razz Ice,All / Disposables,95.0,52.5,goods,,0.0,0,Blue Razz Ice,0,0,10,HYDE,
DHYEDP50018,Hyde Edge 1500 Puffs Disposable 10-Pack - 5% - Strawberry Banana,All / Disposables,95.0,52.5,goods,,0.0,0,Strawberry Banana,0,0,10,HYDE,
DHYEDP50001,Hyde Edge 1500 Puffs Disposable 10-Pack - 5% - Aloe Grape,All / Disposables,95.0,55.0,goods,,0.0,0,Aloe Grape,0,0,10,HYDE,
DHYEDP50008,Hyde Edge 1500 Puffs Disposable 10-Pack - 5% - Lush Ice,All / Disposables,95.0,52.5,goods,,0.0,0,Lush Ice,0,0,10,HYDE,
DHYEDP50017,Hyde Edge 1500 Puffs Disposable 10-Pack - 5% - Strawberry Ice Cream,All / Disposables,95.0,51.0,goods,,0.0,0,Strawberry Ice Cream,0,0,10,HYDE,
DLDUAP500006,Lush Dual 2500 Puffs TFN Disposable 10 Pack - 5.00% - Menthol / Watermelon,All / Disposables,49.95,69.75,goods,,0.0,0,Menthol / Watermelon,0,0,10,LUSH,
DLDUAP500007,Lush Dual 2500 Puffs TFN Disposable 10 Pack - 5.00% - Orange / Green Apple,All / Disposables,49.95,42.25,goods,,0.0,5000,Orange / Green Apple,0,0,10,LUSH,
DLDUAP500005,Lush Dual 2500 Puffs TFN Disposable 10 Pack - 5.00% - Cherry Lemonade / Double Berry,All / Disposables,49.95,42.25,goods,,0.0,0,Cherry Lemonade / Double Berry,0,0,10,LUSH,
DLDUAP500008,Lush Dual 2500 Puffs TFN Disposable 10 Pack - 5.00% - Strawberry / Watermelon,All / Disposables,49.95,64.75,goods,,0.0,0,Strawberry / Watermelon,0,0,10,LUSH,
DLDUAP500003,Lush Dual 2500 Puffs TFN Disposable 10 Pack - 5.00% - Blue Raspberry / Lemonade,All / Disposables,90.0,42.25,goods,,0.0,0,Blue Raspberry / Lemonade,0,0,10,LUSH,
DLDUAP500009,Lush Dual 2500 Puffs TFN Disposable 10 Pack - 5.00% - White Grape Guava / Watermelon,All / Disposables,49.95,42.25,goods,,0.0,0,White Grape Guava / Watermelon,0,0,10,LUSH,
DLDUAP500001,Lush Dual 2500 Puffs TFN Disposable 10 Pack - 5.00% - Apple Strawberry Sour Belt / Mango,All / Disposables,49.95,70.0,goods,,0.0,0,Apple Strawberry Sour Belt / Mango,0,0,10,LUSH,
